#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       1.514372114708e+03       1.242403139746e-02      -3.024516079114e-01      -9.075681471944e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.405236119212e+02       2.094425576071e-01       7.558935291310e-02       7.558494931406e-02      -3.023397972562e-01      -8.915864306570e-06       0.000000000000e+00      -2.027158958685e+02       2.190603620683e-01      -4.133719683045e-01       7.126226470830e-04       1.168256063603e-02       1.590033023575e-01 
       1.515408172775e+03       1.243880875661e-02      -3.024452345523e-01      -9.059756561490e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.407406815228e+02       2.095783300857e-01       7.558782689634e-02       7.558341109486e-02      -3.023336443794e-01      -8.900355896764e-06       0.000000000000e+00      -2.029429241620e+02       2.191847253896e-01      -4.141565468852e-01       7.379031025920e-04       1.174591460069e-02       1.588220113662e-01 
       1.516444230842e+03       1.245359470911e-02      -3.024388724628e-01      -9.043880953123e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.409578917753e+02       2.097140846945e-01       7.558630355977e-02       7.558187554945e-02      -3.023275021978e-01      -8.884895441442e-06       0.000000000000e+00      -2.031700812964e+02       2.193090912633e-01      -4.149698492799e-01       7.625498179441e-04       1.181227966325e-02       1.586408457264e-01 
       1.517480288908e+03       1.246838925498e-02      -3.024325216079e-01      -9.028054979957e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.411752426603e+02       2.098498214764e-01       7.558478289612e-02       7.558034266953e-02      -3.023213706781e-01      -8.869483278915e-06       0.000000000000e+00      -2.033973672744e+02       2.194334596833e-01      -4.158111097511e-01       7.865287396218e-04       1.188154029323e-02       1.584598056735e-01 
       1.518516346975e+03       1.248319239423e-02      -3.024261819523e-01      -9.012279125365e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.413927341592e+02       2.099855404745e-01       7.558326489804e-02       7.557881244673e-02      -3.023152497869e-01      -8.854119897735e-06       0.000000000000e+00      -2.036247820987e+02       2.195578306434e-01      -4.166795243287e-01       8.098070591945e-04       1.195357743685e-02       1.582788913483e-01 
       1.519552405042e+03       1.249800412689e-02      -3.024198534601e-01      -8.996553977561e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.416103662537e+02       2.101212417312e-01       7.558174955811e-02       7.557728487258e-02      -3.023091394903e-01      -8.838805891277e-06       0.000000000000e+00      -2.038523257718e+02       2.196822041378e-01      -4.175742523021e-01       8.323532548184e-04       1.202826874322e-02       1.580981028199e-01 
       1.520588463109e+03       1.251282445296e-02      -3.024135360954e-01      -8.980879707617e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.418281389256e+02       2.102569252893e-01       7.558023686886e-02       7.557575993851e-02      -3.023030397541e-01      -8.823541435738e-06       0.000000000000e+00      -2.040799982965e+02       2.198065801604e-01      -4.184944177580e-01       8.541371300355e-04       1.210548879318e-02       1.579174403692e-01 
       1.521624521175e+03       1.252765337246e-02      -3.024072298221e-01      -8.965256251115e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.420460521564e+02       2.103925911911e-01       7.557872682278e-02       7.557423763598e-02      -3.022969505439e-01      -8.808326471800e-06       0.000000000000e+00      -2.043077996754e+02       2.199309587052e-01      -4.194391111591e-01       8.751298499529e-04       1.218510933033e-02       1.577369043928e-01 
       1.522660579242e+03       1.254249088540e-02      -3.024009346042e-01      -8.949683679948e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.422641059280e+02       2.105282394791e-01       7.557721941244e-02       7.557271795642e-02      -3.022908718257e-01      -8.793161076438e-06       0.000000000000e+00      -2.045357299111e+02       2.200553397662e-01      -4.204073909626e-01       8.953039751295e-04       1.226699949333e-02       1.575564952004e-01 
       1.523696637309e+03       1.255733699181e-02      -3.023946504055e-01      -8.934162210406e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.424823002222e+02       2.106638701952e-01       7.557571463036e-02       7.557120089128e-02      -3.022848035651e-01      -8.778045471004e-06       0.000000000000e+00      -2.047637890063e+02       2.201797233374e-01      -4.213982852751e-01       9.146334932349e-04       1.235102604918e-02       1.573762130102e-01 
       1.524732695376e+03       1.257219169170e-02      -3.023883771897e-01      -8.918692204244e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.427006350207e+02       2.107994833816e-01       7.557421246904e-02       7.556968643192e-02      -3.022787457277e-01      -8.762980022300e-06       0.000000000000e+00      -2.049919769635e+02       2.203041094128e-01      -4.224107935404e-01       9.330938482736e-04       1.243705362742e-02       1.571960579467e-01 
       1.525768753442e+03       1.258705498508e-02      -3.023821149204e-01      -8.903274100437e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.429191103056e+02       2.109350790802e-01       7.557271292089e-02       7.556817456965e-02      -3.022726982786e-01      -8.747965174328e-06       0.000000000000e+00      -2.052202937855e+02       2.204284979865e-01      -4.234438882595e-01       9.506619671767e-04       1.252494495506e-02       1.570160300763e-01 
       1.526804811509e+03       1.260192687196e-02      -3.023758635606e-01      -8.887907879590e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.431377260586e+02       2.110706573327e-01       7.557121597829e-02       7.556666529573e-02      -3.022666611829e-01      -8.733000912686e-06       0.000000000000e+00      -2.054487394748e+02       2.205528890526e-01      -4.244965167371e-01       9.673162835376e-04       1.261456109179e-02       1.568361297007e-01 
       1.527840869576e+03       1.261680735237e-02      -3.023696230737e-01      -8.872593351586e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.433564822618e+02       2.112062181808e-01       7.556972163364e-02       7.556515860141e-02      -3.022606344057e-01      -8.718087052220e-06       0.000000000000e+00      -2.056773140340e+02       2.206772826050e-01      -4.255676028525e-01       9.830367586434e-04       1.270576166506e-02       1.566563572012e-01 
       1.528876927643e+03       1.263169642632e-02      -3.023633934231e-01      -8.857330463297e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.435753788973e+02       2.113417616660e-01       7.556822987938e-02       7.556365447802e-02      -3.022546179121e-01      -8.703223544752e-06       0.000000000000e+00      -2.059060174657e+02       2.208016786380e-01      -4.266560488522e-01       9.978049001509e-04       1.279840510398e-02       1.564767128716e-01 
       1.529912985709e+03       1.264659409382e-02      -3.023571745723e-01      -8.842119302455e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.437944159469e+02       2.114772878296e-01       7.556674070792e-02       7.556215291684e-02      -3.022486116674e-01      -8.688410482947e-06       0.000000000000e+00      -2.061348497725e+02       2.209260771455e-01      -4.277607371610e-01       1.011603778456e-03       1.289234887206e-02       1.562971969148e-01 
       1.530949043776e+03       1.266150035489e-02      -3.023509664846e-01      -8.826960098937e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.440135933930e+02       2.116127967130e-01       7.556525411169e-02       7.556065390917e-02      -3.022426156367e-01      -8.673648101594e-06       0.000000000000e+00      -2.063638109570e+02       2.210504781216e-01      -4.288805322084e-01       1.024418040568e-03       1.298744969846e-02       1.561178094412e-01 
       1.531985101843e+03       1.267641520954e-02      -3.023447691231e-01      -8.811853134580e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.442329112175e+02       2.117482883571e-01       7.556377008302e-02       7.555915744622e-02      -3.022366297849e-01      -8.658936687425e-06       0.000000000000e+00      -2.065929010218e+02       2.211748815604e-01      -4.300142822689e-01       1.036233921320e-03       1.308356380802e-02       1.559385505168e-01 
       1.533021159910e+03       1.269133865779e-02      -3.023385824509e-01      -8.796798211738e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.444523694028e+02       2.118837628030e-01       7.556228861423e-02       7.555766351919e-02      -3.022306540768e-01      -8.644276047646e-06       0.000000000000e+00      -2.068221199694e+02       2.212992874561e-01      -4.311608213114e-01       1.047039251721e-03       1.318054714924e-02       1.557594204552e-01 
       1.534057217977e+03       1.270627069966e-02      -3.023324064313e-01      -8.781795011397e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.446719679309e+02       2.120192200916e-01       7.556080969768e-02       7.555617211935e-02      -3.022246884774e-01      -8.629665868075e-06       0.000000000000e+00      -2.070514678025e+02       2.214236958028e-01      -4.323189708551e-01       1.056823464668e-03       1.327825562008e-02       1.555804196238e-01 
       1.535093276043e+03       1.272121133516e-02      -3.023262410276e-01      -8.766843350926e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.448917067843e+02       2.121546602635e-01       7.555933332579e-02       7.555468323798e-02      -3.022187329519e-01      -8.615105970892e-06       0.000000000000e+00      -2.072809445236e+02       2.215481065946e-01      -4.334875418294e-01       1.065577598369e-03       1.337654529047e-02       1.554015483021e-01 
       1.536129334110e+03       1.273616056430e-02      -3.023200862036e-01      -8.751943186403e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.451115859451e+02       2.122900833594e-01       7.555785949097e-02       7.555319686643e-02      -3.022127874657e-01      -8.600596316972e-06       0.000000000000e+00      -2.075105501351e+02       2.216725198257e-01      -4.346653364340e-01       1.073294297544e-03       1.347527262158e-02       1.552228066802e-01 
       1.537165392177e+03       1.275111838710e-02      -3.023139419228e-01      -8.737094614091e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.453316053958e+02       2.124254894197e-01       7.555638818562e-02       7.555171299601e-02      -3.022068519840e-01      -8.586137007359e-06       0.000000000000e+00      -2.077402846398e+02       2.217969354901e-01      -4.358511499979e-01       1.079967812201e-03       1.357429468184e-02       1.550441948565e-01 
       1.538201450244e+03       1.276608480358e-02      -3.023078081487e-01      -8.722297762400e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.455517651188e+02       2.125608784846e-01       7.555491940211e-02       7.555023161802e-02      -3.022009264721e-01      -8.571728175223e-06       0.000000000000e+00      -2.079701480401e+02       2.219213535820e-01      -4.370437728343e-01       1.085593993870e-03       1.367346935960e-02       1.548657128964e-01 
       1.539237508310e+03       1.278105981375e-02      -3.023016848446e-01      -8.707552273486e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.457720650965e+02       2.126962505946e-01       7.555345313279e-02       7.554875272377e-02      -3.021950108951e-01      -8.557369467445e-06       0.000000000000e+00      -2.082001403386e+02       2.220457740957e-01      -4.382419920875e-01       1.090170289121e-03       1.377265557213e-02       1.546873611187e-01 
       1.540273566377e+03       1.279604341762e-02      -3.022955719745e-01      -8.692857702835e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.459925053113e+02       2.128316057895e-01       7.555198937007e-02       7.554727630462e-02      -3.021891052185e-01      -8.543060444215e-06       0.000000000000e+00      -2.084302615378e+02       2.221701970254e-01      -4.394445935695e-01       1.093695730625e-03       1.387171347048e-02       1.545091398780e-01 
       1.541309624444e+03       1.281103561522e-02      -3.022894695024e-01      -8.678213741828e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.462130857458e+02       2.129669441094e-01       7.555052810642e-02       7.554580235202e-02      -3.021832094081e-01      -8.528800801601e-06       0.000000000000e+00      -2.086605116402e+02       2.222946223651e-01      -4.406503635830e-01       1.096170926130e-03       1.397050463934e-02       1.543310494418e-01 
       1.542355476396e+03       1.282617825045e-02      -3.022833198531e-01      -8.663482507107e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.464358935298e+02       2.131035447117e-01       7.554905555640e-02       7.554431695910e-02      -3.021772678364e-01      -8.514456276491e-06       0.000000000000e+00      -2.088930690426e+02       2.224202263394e-01      -4.418695128835e-01       1.097606546082e-03       1.406981999553e-02       1.541514083589e-01 
       1.543401328349e+03       1.284132964268e-02      -3.022771807262e-01      -8.648802637933e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.466588441614e+02       2.132401281997e-01       7.554758553755e-02       7.554283406220e-02      -3.021713362488e-01      -8.500161874104e-06       0.000000000000e+00      -2.091257578019e+02       2.225458327577e-01      -4.430894146561e-01       1.097978014043e-03       1.416858535154e-02       1.539719008382e-01 
       1.544447180302e+03       1.285648979192e-02      -3.022710520851e-01      -8.634174116642e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.468819376227e+02       2.133766946142e-01       7.554611804213e-02       7.554135365256e-02      -3.021654146103e-01      -8.485917581544e-06       0.000000000000e+00      -2.093585779208e+02       2.226714416140e-01      -4.443088331569e-01       1.097290748088e-03       1.426666396764e-02       1.537925269484e-01 
       1.545493032254e+03       1.287165869818e-02      -3.022649338934e-01      -8.619596426350e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.471051738959e+02       2.135132439957e-01       7.554465306240e-02       7.553987572150e-02      -3.021595028860e-01      -8.471722886659e-06       0.000000000000e+00      -2.095915294018e+02       2.227970529024e-01      -4.455265405730e-01       1.095551732951e-03       1.436392137593e-02       1.536132870204e-01 
       1.546538884207e+03       1.288683636148e-02      -3.022588261147e-01      -8.605068995381e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.473285529632e+02       2.136497763848e-01       7.554319059070e-02       7.553840026041e-02      -3.021536010417e-01      -8.457577222490e-06       0.000000000000e+00      -2.098246122474e+02       2.229226666170e-01      -4.467413188247e-01       1.092769496740e-03       1.446022556293e-02       1.534341814046e-01 
       1.547584736159e+03       1.290202278184e-02      -3.022527287135e-01      -8.590591393465e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.475520748069e+02       2.137862918217e-01       7.554173061945e-02       7.553692726079e-02      -3.021477090431e-01      -8.443480163461e-06       0.000000000000e+00      -2.100578264603e+02       2.230482827518e-01      -4.479519613390e-01       1.088954085777e-03       1.455544714535e-02       1.532552103623e-01 
       1.548630588112e+03       1.291721795928e-02      -3.022466416542e-01      -8.576163333624e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.477757394094e+02       2.139227903465e-01       7.554027314110e-02       7.553545671419e-02      -3.021418268567e-01      -8.429431427275e-06       0.000000000000e+00      -2.102911720430e+02       2.231739013009e-01      -4.491572747902e-01       1.084117037615e-03       1.464945953967e-02       1.530763740636e-01 
       1.549708223179e+03       1.293288407373e-02      -3.022403803919e-01      -8.561348484150e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.480063504230e+02       2.140634193705e-01       7.553877397015e-02       7.553394403523e-02      -3.021357761409e-01      -8.415006158538e-06       0.000000000000e+00      -2.105317463467e+02       2.233033398776e-01      -4.503923979080e-01       1.078078060914e-03       1.474493347732e-02       1.528922440150e-01 
       1.550785858246e+03       1.294855948563e-02      -3.022341300337e-01      -8.546585899044e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.482371129660e+02       2.142040305250e-01       7.553727742966e-02       7.553243394257e-02      -3.021297357703e-01      -8.400631869735e-06       0.000000000000e+00      -2.107724601316e+02       2.234327810050e-01      -4.516193415470e-01       1.070984029044e-03       1.483886061690e-02       1.527082571932e-01 
       1.551863493314e+03       1.296424419499e-02      -3.022278905412e-01      -8.531874859134e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.484680270191e+02       2.143446238538e-01       7.553578351141e-02       7.553092642708e-02      -3.021237057083e-01      -8.386307846735e-06       0.000000000000e+00      -2.110133134004e+02       2.235622246764e-01      -4.528368557349e-01       1.062852326883e-03       1.493111288122e-02       1.525244139694e-01 
       1.552941128381e+03       1.297993820182e-02      -3.022216618768e-01      -8.517214646675e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.486990925632e+02       2.144851994000e-01       7.553429220726e-02       7.552942147980e-02      -3.021176859192e-01      -8.372033376814e-06       0.000000000000e+00      -2.112543061559e+02       2.236916708855e-01      -4.540437129804e-01       1.053701872975e-03       1.502156605137e-02       1.523407147039e-01 
       1.554018763448e+03       1.299564150615e-02      -3.022154440032e-01      -8.502604704674e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.489303095793e+02       2.146257572071e-01       7.553280350919e-02       7.552791909188e-02      -3.021116763675e-01      -8.357807907981e-06       0.000000000000e+00      -2.114954384009e+02       2.238211196258e-01      -4.552387100667e-01       1.043553076914e-03       1.511009992355e-02       1.521571596577e-01 
       1.555096398515e+03       1.301135410799e-02      -3.022092368837e-01      -8.488044639127e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.491616780482e+02       2.147662973180e-01       7.553131740925e-02       7.552641925458e-02      -3.021056770183e-01      -8.343631051217e-06       0.000000000000e+00      -2.117367101381e+02       2.239505708909e-01      -4.564206697915e-01       1.032427795045e-03       1.519659845686e-02       1.519737489900e-01 
       1.556174033583e+03       1.302707600736e-02      -3.022030404815e-01      -8.473534218356e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.493931979509e+02       2.149068197756e-01       7.552983389946e-02       7.552492195918e-02      -3.020996878367e-01      -8.329502579808e-06       0.000000000000e+00      -2.119781213703e+02       2.240800246743e-01      -4.575884426517e-01       1.020349284293e-03       1.528094991323e-02       1.517904827584e-01 
       1.557270307012e+03       1.304307936681e-02      -3.021967478681e-01      -8.458823360922e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.496288774985e+02       2.150497545862e-01       7.552832738099e-02       7.552340136643e-02      -3.020936054657e-01      -8.315178990598e-06       0.000000000000e+00      -2.122238510961e+02       2.242117200183e-01      -4.587606999251e-01       1.007109169605e-03       1.536444646171e-02       1.516041951718e-01 
       1.558366580442e+03       1.305909234822e-02      -3.021904662704e-01      -8.444162566265e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.498647137240e+02       2.151926712168e-01       7.552682352653e-02       7.552188338630e-02      -3.020875335452e-01      -8.300904171079e-06       0.000000000000e+00      -2.124697251895e+02       2.243434179552e-01      -4.599159696900e-01       9.929353299840e-04       1.544550185927e-02       1.514180576093e-01 
       1.559462853872e+03       1.307511495160e-02      -3.021841956510e-01      -8.429551027355e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.501007066075e+02       2.153355697124e-01       7.552532232790e-02       7.552036800994e-02      -3.020814720398e-01      -8.286677319364e-06       0.000000000000e+00      -2.127157436536e+02       2.244751184784e-01      -4.610531401786e-01       9.778563942301e-04       1.552401298177e-02       1.512320704154e-01 
       1.560559127302e+03       1.309114717698e-02      -3.021779359735e-01      -8.414988111774e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.503368561290e+02       2.154784501175e-01       7.552382377704e-02       7.551885522867e-02      -3.020754209147e-01      -8.272497808160e-06       0.000000000000e+00      -2.129619064910e+02       2.246068215812e-01      -4.621711359138e-01       9.619022715850e-04       1.559988182250e-02       1.510462338288e-01 
       1.561655400732e+03       1.310718902437e-02      -3.021716872014e-01      -8.400473364177e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.505731622689e+02       2.156213124765e-01       7.552232786595e-02       7.551734503389e-02      -3.020693801356e-01      -8.258365187230e-06       0.000000000000e+00      -2.132082137048e+02       2.247385272567e-01      -4.632689192033e-01       9.451040927806e-04       1.567301559459e-02       1.508605479806e-01 
       1.562751674162e+03       1.312324049379e-02      -3.021654492987e-01      -8.386006478542e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.508096250074e+02       2.157641568339e-01       7.552083458664e-02       7.551583741706e-02      -3.020633496682e-01      -8.244279155635e-06       0.000000000000e+00      -2.134546652976e+02       2.248702354985e-01      -4.643454915613e-01       9.274941496468e-04       1.574332682362e-02       1.506750129087e-01 
       1.563847947591e+03       1.313930158526e-02      -3.021592222299e-01      -8.371586780629e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.510462443248e+02       2.159069832338e-01       7.551934393115e-02       7.551433236972e-02      -3.020573294789e-01      -8.230239044191e-06       0.000000000000e+00      -2.137012612724e+02       2.250019462998e-01      -4.653998950530e-01       9.091058330462e-04       1.581073343108e-02       1.504896288482e-01 
       1.564964006503e+03       1.315566243054e-02      -3.021528938677e-01      -8.356954301669e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.512872949576e+02       2.160523689556e-01       7.551782905958e-02       7.551280279023e-02      -3.020512111609e-01      -8.215991705554e-06       0.000000000000e+00      -2.139524561147e+02       2.251360368327e-01      -4.664496092023e-01       8.896216540723e-04       1.587629371798e-02       1.503010545217e-01 
       1.566080065416e+03       1.317203324836e-02      -3.021465766613e-01      -8.342368857648e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.515285078312e+02       2.161977361579e-01       7.551631689114e-02       7.551127585662e-02      -3.020451034265e-01      -8.201790098608e-06       0.000000000000e+00      -2.142038006036e+02       2.252701300046e-01      -4.674744768939e-01       8.694037926894e-04       1.593868926865e-02       1.501126374390e-01 
       1.567196124328e+03       1.318841403873e-02      -3.021402705748e-01      -8.327829779047e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.517698829249e+02       2.163430848867e-01       7.551480741780e-02       7.550975156044e-02      -3.020390062418e-01      -8.187633559094e-06       0.000000000000e+00      -2.144552947419e+02       2.254042258084e-01      -4.684736247184e-01       8.484905784290e-04       1.599785114080e-02       1.499243778077e-01 
       1.568312183240e+03       1.320480480168e-02      -3.021339755731e-01      -8.313336589836e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.520114202182e+02       2.164884151882e-01       7.551330063160e-02       7.550822989338e-02      -3.020329195735e-01      -8.173521616225e-06       0.000000000000e+00      -2.147069385326e+02       2.255383242370e-01      -4.694462277984e-01       8.269212411034e-04       1.605371643832e-02       1.497362757200e-01 
       1.569428242152e+03       1.322120553722e-02      -3.021276916212e-01      -8.298888871052e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.522531196905e+02       2.166337271081e-01       7.551179652461e-02       7.550671084716e-02      -3.020268433886e-01      -8.159453856255e-06       0.000000000000e+00      -2.149587319786e+02       2.256724252837e-01      -4.703915108199e-01       8.047358381181e-04       1.610622834678e-02       1.495483312297e-01 
       1.570544301064e+03       1.323761624537e-02      -3.021214186847e-01      -8.284485664040e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.524949813214e+02       2.167790206922e-01       7.551029508895e-02       7.550519441365e-02      -3.020207776546e-01      -8.145429325712e-06       0.000000000000e+00      -2.152106750829e+02       2.258065289414e-01      -4.713087489741e-01       7.819751806761e-04       1.615533615828e-02       1.493605446885e-01 
       1.571660359976e+03       1.325403692615e-02      -3.021151567297e-01      -8.270125958602e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.527370050905e+02       2.169242959860e-01       7.550879631689e-02       7.550368058489e-02      -3.020147223396e-01      -8.131447019554e-06       0.000000000000e+00      -2.154627678485e+02       2.259406352033e-01      -4.721972688057e-01       7.586807593159e-04       1.620099528585e-02       1.491729164746e-01 
       1.572947823317e+03       1.327299188423e-02      -3.021079466610e-01      -8.253613864987e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.530164002675e+02       2.170918600124e-01       7.550707066203e-02       7.550193748754e-02      -3.020077499502e-01      -8.115368706467e-06       0.000000000000e+00      -2.157537629513e+02       2.260953407427e-01      -4.731857660440e-01       7.312007499406e-04       1.624933299934e-02       1.489566693168e-01 
       1.574235286658e+03       1.329196011341e-02      -3.021007511124e-01      -8.237157643196e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.532960111511e+02       2.172593998289e-01       7.550534853018e-02       7.550019783441e-02      -3.020007913376e-01      -8.099344580283e-06       0.000000000000e+00      -2.160449572237e+02       2.262500497279e-01      -4.741343549919e-01       7.031319625301e-04       1.629298148895e-02       1.487406334339e-01 
       1.575522749999e+03       1.331094161373e-02      -3.020935700349e-01      -8.220756635941e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.535758377102e+02       2.174269155048e-01       7.550362990997e-02       7.549846161395e-02      -3.019938464558e-01      -8.083373991529e-06       0.000000000000e+00      -2.163363506701e+02       2.264047621481e-01      -4.750422637106e-01       6.745406732746e-04       1.633190261166e-02       1.485248088910e-01 
       1.576810213340e+03       1.332993638520e-02      -3.020864033800e-01      -8.204409596784e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.538558799139e+02       2.175944071089e-01       7.550191479009e-02       7.549672881480e-02      -3.019869152592e-01      -8.067455701536e-06       0.000000000000e+00      -2.166279432951e+02       2.265594779930e-01      -4.759088157832e-01       6.454937927017e-04       1.636606895649e-02       1.483091960809e-01 
       1.578097676681e+03       1.334894442787e-02      -3.020792511007e-01      -8.188114958906e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.541361377312e+02       2.177618747101e-01       7.550020315946e-02       7.549499942586e-02      -3.019799977035e-01      -8.051588151198e-06       0.000000000000e+00      -2.169197351030e+02       2.267141972521e-01      -4.767334310257e-01       6.160587126479e-04       1.639546376053e-02       1.480937955782e-01 
       1.579385140022e+03       1.336796574175e-02      -3.020721131510e-01      -8.171871484967e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.544166111312e+02       2.179293183767e-01       7.549849500726e-02       7.549327343639e-02      -3.019730937456e-01      -8.035770110859e-06       0.000000000000e+00      -2.172117260983e+02       2.268689199149e-01      -4.775156259847e-01       5.863031544112e-04       1.642008080258e-02       1.478786077737e-01 
       1.580672603362e+03       1.338700032688e-02      -3.020649894860e-01      -8.155678286351e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.546973000833e+02       2.180967381769e-01       7.549679032285e-02       7.549155083587e-02      -3.019662033435e-01      -8.020000699548e-06       0.000000000000e+00      -2.175039162854e+02       2.270236459710e-01      -4.782550142206e-01       5.562950187101e-04       1.643992427426e-02       1.476636328624e-01 
