# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
 1711       5.504138508879e-11       5.046405616636e-03       4.243245988661e-03       1.076628076869e-03       1.903910646983e-04       6.685144104602e-04       1.092520704054e-02       4.503629625297e-03       4.819354602190e-04       1.142546163102e-03       1.230722330506e-02       4.759921810569e-03       2.561945869604e-03       1.080795021189e-02       5.352106298974e-03       6.207396605249e-03 
 1712       5.529626029729e-11       5.045306524921e-03       4.242444946095e-03       1.076452478174e-03       1.903596190043e-04       6.683772253383e-04       1.092322731236e-02       4.502879110714e-03       4.818579618080e-04       1.142344956034e-03       1.230532758489e-02       4.759235761569e-03       2.561563492048e-03       1.080654793235e-02       5.351427720382e-03       6.206707484581e-03 
 1713       5.546891564432e-11       5.044207961305e-03       4.241644201526e-03       1.076276924916e-03       1.903281832659e-04       6.682400966860e-04       1.092124827267e-02       4.502128801454e-03       4.817804785224e-04       1.142143813395e-03       1.230343223222e-02       4.758549789718e-03       2.561181176487e-03       1.080514567745e-02       5.350749165039e-03       6.206018786856e-03 
 1714       5.555608225082e-11       5.043109923911e-03       4.240843753862e-03       1.076101416855e-03       1.902967574882e-04       6.681030242545e-04       1.091926991929e-02       4.501378696369e-03       4.817030101158e-04       1.141942734915e-03       1.230153724477e-02       4.757863894106e-03       2.560798922819e-03       1.080374344471e-02       5.350070634140e-03       6.205330516046e-03 
 1715       5.555962895369e-11       5.042012414268e-03       4.240043604934e-03       1.075925954422e-03       1.902653416551e-04       6.679660082332e-04       1.091729225634e-02       4.500628797177e-03       4.816255568437e-04       1.141741721056e-03       1.229964262776e-02       4.757178076796e-03       2.560416732271e-03       1.080234123910e-02       5.349392130335e-03       6.204642661384e-03 
 1716       5.548272384921e-11       5.040915434692e-03       4.239243757258e-03       1.075750538204e-03       1.902339357423e-04       6.678290489131e-04       1.091531528942e-02       4.499879106264e-03       4.815481190822e-04       1.141540772445e-03       1.229774838819e-02       4.756492340548e-03       2.560034606374e-03       1.080093906735e-02       5.348713656579e-03       6.203955208280e-03 
 1717       5.532855082713e-11       5.039818987415e-03       4.238444213282e-03       1.075575168773e-03       1.902025397219e-04       6.676921465739e-04       1.091333902394e-02       4.499129625948e-03       4.814706972013e-04       1.141339889693e-03       1.229585453284e-02       4.755806688054e-03       2.559652546625e-03       1.079953693602e-02       5.348035215757e-03       6.203268141973e-03 
 1718       5.510030959413e-11       5.038723074579e-03       4.237644975390e-03       1.075399846684e-03       1.901711535628e-04       6.675553014839e-04       1.091136346514e-02       4.498380358478e-03       4.813932915639e-04       1.141139073396e-03       1.229396106834e-02       4.755121121939e-03       2.559270554483e-03       1.079813485154e-02       5.347356810676e-03       6.202581447528e-03 
 1719       5.480121569738e-11       5.037627698243e-03       4.236846045899e-03       1.075224572477e-03       1.901397772302e-04       6.674185139003e-04       1.090938861811e-02       4.497631306034e-03       4.813159025265e-04       1.140938324128e-03       1.229206800114e-02       4.754435644759e-03       2.558888631371e-03       1.079673282018e-02       5.346678444073e-03       6.201895109838e-03 
 1720       5.443450054796e-11       5.036532860375e-03       4.236047427058e-03       1.075049346674e-03       1.901084106859e-04       6.672817840690e-04       1.090741448773e-02       4.496882470729e-03       4.812385304390e-04       1.140737642448e-03       1.229017533749e-02       4.753750259003e-03       2.558506778675e-03       1.079533084809e-02       5.346000118609e-03       6.201209113622e-03 
 1721       5.400341144440e-11       5.035438562858e-03       4.235249121052e-03       1.074874169783e-03       1.900770538881e-04       6.671451122245e-04       1.090544107875e-02       4.496133854605e-03       4.811611756446e-04       1.140537028897e-03       1.228828308348e-02       4.753064967093e-03       2.558124997743e-03       1.079392894125e-02       5.345321836869e-03       6.200523443426e-03 
 1722       5.351121159613e-11       5.034344807486e-03       4.234451129995e-03       1.074699042293e-03       1.900457067915e-04       6.670084985900e-04       1.090346839571e-02       4.495385459637e-03       4.810838384796e-04       1.140336483998e-03       1.228639124500e-02       4.752379771383e-03       2.557743289889e-03       1.079252710549e-02       5.344643601366e-03       6.199838083621e-03 
 1723       5.296118014703e-11       5.033251595965e-03       4.233653455939e-03       1.074523964678e-03       1.900143693475e-04       6.668719433773e-04       1.090149644298e-02       4.494637287730e-03       4.810065192740e-04       1.140136008257e-03       1.228449982778e-02       4.751694674157e-03       2.557361656387e-03       1.079112534650e-02       5.343965414536e-03       6.199153018403e-03 
 1724       5.235661219888e-11       5.032158929915e-03       4.232856100865e-03       1.074348937397e-03       1.899830415036e-04       6.667354467868e-04       1.089952522478e-02       4.493889340720e-03       4.809292183509e-04       1.139935602159e-03       1.228260883735e-02       4.751009677632e-03       2.556980098475e-03       1.078972366983e-02       5.343287278740e-03       6.198468231796e-03 
 1725       5.170081883485e-11       5.031066810865e-03       4.232059066687e-03       1.074173960891e-03       1.899517232040e-04       6.665990090073e-04       1.089755474513e-02       4.493141620372e-03       4.808519360264e-04       1.139735266175e-03       1.228071827907e-02       4.750324783957e-03       2.556598617354e-03       1.078832208087e-02       5.342609196266e-03       6.197783707645e-03 
 1726       5.099712714303e-11       5.029975240258e-03       4.231262355255e-03       1.073999035584e-03       1.899204143893e-04       6.664626302164e-04       1.089558500789e-02       4.492394128382e-03       4.807746726104e-04       1.139535000756e-03       1.227882815810e-02       4.749639995210e-03       2.556217214188e-03       1.078692058486e-02       5.341931169325e-03       6.197099429623e-03 
 1727       5.024888023989e-11       5.028884219447e-03       4.230465968346e-03       1.073824161885e-03       1.898891149966e-04       6.663263105800e-04       1.089361601674e-02       4.491646866378e-03       4.806974284055e-04       1.139334806337e-03       1.227693847944e-02       4.748955313402e-03       2.555835890103e-03       1.078551918689e-02       5.341253200052e-03       6.196415381225e-03 
 1728       4.945943729378e-11       5.027793749696e-03       4.229669907674e-03       1.073649340186e-03       1.898578249593e-04       6.661900502527e-04       1.089164777517e-02       4.490899835915e-03       4.806202037079e-04       1.139134683331e-03       1.227504924789e-02       4.748270740474e-03       2.555454646189e-03       1.078411789192e-02       5.340575290507e-03       6.195731545771e-03 
 1729       4.863217354843e-11       5.026703832180e-03       4.228874174881e-03       1.073474570861e-03       1.898265442074e-04       6.660538493774e-04       1.088968028652e-02       4.490153038481e-03       4.805429988069e-04       1.138934632137e-03       1.227316046807e-02       4.747586278299e-03       2.555073483495e-03       1.078271670473e-02       5.339897442674e-03       6.195047906404e-03 
 1730       4.777048034642e-11       5.025614467986e-03       4.228078771544e-03       1.073299854270e-03       1.897952726671e-04       6.659177080854e-04       1.088771355392e-02       4.489406475491e-03       4.804658139848e-04       1.138734653134e-03       1.227127214441e-02       4.746901928680e-03       2.554692403036e-03       1.078131562997e-02       5.339219658460e-03       6.194364446092e-03 
 1731       4.687776515272e-11       5.024525658110e-03       4.227283699171e-03       1.073125190754e-03       1.897640102612e-04       6.657816264964e-04       1.088574758036e-02       4.488660148290e-03       4.803886495174e-04       1.138534746684e-03       1.226938428117e-02       4.746217693350e-03       2.554311405787e-03       1.077991467214e-02       5.338541939697e-03       6.193681147622e-03 
 1732       4.595745157813e-11       5.023437403459e-03       4.226488959199e-03       1.072950580639e-03       1.897327569089e-04       6.656456047187e-04       1.088378236861e-02       4.487914058153e-03       4.803115056734e-04       1.138334913128e-03       1.226749688241e-02       4.745533573972e-03       2.553930492687e-03       1.077851383557e-02       5.337864288139e-03       6.192997993608e-03 
 1733       4.501297940281e-11       5.022349704850e-03       4.225694553000e-03       1.072776024233e-03       1.897015125258e-04       6.655096428487e-04       1.088181792131e-02       4.487168206285e-03       4.802343827148e-04       1.138135152793e-03       1.226560995201e-02       4.744849572141e-03       2.553549664636e-03       1.077711312446e-02       5.337186705466e-03       6.192314966483e-03 
 1734       4.404780459975e-11       5.021262563010e-03       4.224900481875e-03       1.072601521827e-03       1.896702770236e-04       6.653737409712e-04       1.087985424087e-02       4.486422593818e-03       4.801572808965e-04       1.137935465984e-03       1.226372349366e-02       4.744165689379e-03       2.553168922496e-03       1.077571254284e-02       5.336509193278e-03       6.191632048502e-03 
 1735       4.306539935827e-11       5.020175978575e-03       4.224106747056e-03       1.072427073698e-03       1.896390503109e-04       6.652378991594e-04       1.087789132957e-02       4.485677221814e-03       4.800802004668e-04       1.137735852990e-03       1.226183751087e-02       4.743481927140e-03       2.552788267091e-03       1.077431209460e-02       5.335831753099e-03       6.190949221745e-03 
 1736       4.206925210752e-11       5.019089952091e-03       4.223313349708e-03       1.072252680102e-03       1.896078322922e-04       6.651021174746e-04       1.087592918947e-02       4.484932091263e-03       4.800031416668e-04       1.137536314081e-03       1.225995200696e-02       4.742798286808e-03       2.552407699206e-03       1.077291178347e-02       5.335154386377e-03       6.190266468108e-03 
 1737       4.106286753997e-11       5.018004484014e-03       4.222520290923e-03       1.072078341281e-03       1.895766228687e-04       6.649663959664e-04       1.087396782247e-02       4.484187203084e-03       4.799261047309e-04       1.137336849508e-03       1.225806698505e-02       4.742114769695e-03       2.552027219590e-03       1.077151161304e-02       5.334477094481e-03       6.189583769312e-03 
 1738       4.004976663489e-11       5.016919574708e-03       4.221727571727e-03       1.071904057460e-03       1.895454219377e-04       6.648307346728e-04       1.087200723029e-02       4.483442558125e-03       4.798490898865e-04       1.137137459504e-03       1.225618244810e-02       4.741431377042e-03       2.551646828952e-03       1.077011158673e-02       5.333799878703e-03       6.188901106896e-03 
 1739       3.903348668186e-11       5.015835224447e-03       4.220935193075e-03       1.071729828845e-03       1.895142293931e-04       6.646951336196e-04       1.087004741447e-02       4.482698157161e-03       4.797720973540e-04       1.136938144283e-03       1.225429839884e-02       4.740748110020e-03       2.551266527962e-03       1.076871170782e-02       5.333122740258e-03       6.188218462222e-03 
 1740       3.801758130424e-11       5.014751433412e-03       4.220143155853e-03       1.071555655626e-03       1.894830451249e-04       6.645595928212e-04       1.086808837635e-02       4.481954000894e-03       4.796951273467e-04       1.136738904042e-03       1.225241483986e-02       4.740064969730e-03       2.550886317253e-03       1.076731197942e-02       5.332445680282e-03       6.187535816468e-03 
 1741       3.700562048271e-11       5.013668201694e-03       4.219351460875e-03       1.071381537978e-03       1.894518690196e-04       6.644241122798e-04       1.086613011711e-02       4.481210089958e-03       4.796181800711e-04       1.136539738958e-03       1.225053177352e-02       4.739381957200e-03       2.550506197418e-03       1.076591240450e-02       5.331768699834e-03       6.186853150634e-03 
 1742       3.600119057869e-11       5.012585529291e-03       4.218560108887e-03       1.071207476056e-03       1.894207009599e-04       6.642886919858e-04       1.086417263775e-02       4.480466424909e-03       4.795412557266e-04       1.136340649190e-03       1.224864920202e-02       4.738699073387e-03       2.550126169012e-03       1.076451298587e-02       5.331091799892e-03       6.186170445539e-03 
 1743       3.500789435789e-11       5.011503416110e-03       4.217769100564e-03       1.071033470000e-03       1.893895408250e-04       6.641533319179e-04       1.086221593906e-02       4.479723006235e-03       4.794643545057e-04       1.136141634878e-03       1.224676712734e-02       4.738016319177e-03       2.549746232552e-03       1.076311372618e-02       5.330414981359e-03       6.185487681819e-03 
 1744       3.402935101381e-11       5.010421861966e-03       4.216978436512e-03       1.070859519930e-03       1.893583884903e-04       6.640180320426e-04       1.086026002168e-02       4.478979834350e-03       4.793874765937e-04       1.135942696143e-03       1.224488555129e-02       4.737333695385e-03       2.549366388514e-03       1.076171462794e-02       5.329738245057e-03       6.184804839932e-03 
 1745       3.306919619117e-11       5.009340866582e-03       4.216188117263e-03       1.070685625952e-03       1.893272438275e-04       6.638827923145e-04       1.085830488605e-02       4.478236909594e-03       4.793106221688e-04       1.135743833089e-03       1.224300447548e-02       4.736651202751e-03       2.548986637337e-03       1.076031569348e-02       5.329061591730e-03       6.184121900151e-03 
 1746       3.213108200946e-11       5.008260429585e-03       4.215398143282e-03       1.070511788153e-03       1.892961067046e-04       6.637476126762e-04       1.085635053242e-02       4.477494232235e-03       4.792337914022e-04       1.135545045798e-03       1.224112390135e-02       4.735968841947e-03       2.548606979420e-03       1.075891692500e-02       5.328385022043e-03       6.183438842568e-03 
 1747       3.121867708641e-11       5.007180550514e-03       4.214608514961e-03       1.070338006604e-03       1.892649769859e-04       6.636124930583e-04       1.085439696086e-02       4.476751802467e-03       4.791569844582e-04       1.135346334337e-03       1.223924383011e-02       4.735286613571e-03       2.548227415123e-03       1.075751832452e-02       5.327708536581e-03       6.182755647092e-03 
 1748       3.033566656149e-11       5.006101228813e-03       4.213819232621e-03       1.070164281356e-03       1.892338545319e-04       6.634774333793e-04       1.085244417128e-02       4.476009620413e-03       4.790802014936e-04       1.135147698752e-03       1.223736426280e-02       4.734604518147e-03       2.547847944766e-03       1.075611989392e-02       5.327032135851e-03       6.182072293450e-03 
 1749       2.948575211941e-11       5.005022463831e-03       4.213030296513e-03       1.069990612447e-03       1.892027391995e-04       6.633424335458e-04       1.085049216336e-02       4.475267686121e-03       4.790034426584e-04       1.134949139069e-03       1.223548520028e-02       4.733922556129e-03       2.547468568631e-03       1.075472163491e-02       5.326355820280e-03       6.181388761184e-03 
 1750       2.867265201357e-11       5.003944254827e-03       4.212241706816e-03       1.069816999892e-03       1.891716308419e-04       6.632074934520e-04       1.084854093664e-02       4.474525999563e-03       4.789267080953e-04       1.134750655297e-03       1.223360664318e-02       4.733240727897e-03       2.547089286960e-03       1.075332354906e-02       5.325679590213e-03       6.180705029655e-03 
 1751       2.790010108961e-11       5.002866600964e-03       4.211453463637e-03       1.069643443694e-03       1.891405293083e-04       6.630726129803e-04       1.084659049045e-02       4.473784560642e-03       4.788499979398e-04       1.134552247426e-03       1.223172859197e-02       4.732559033760e-03       2.546710099955e-03       1.075192563775e-02       5.325003445918e-03       6.180021078037e-03 
 1752       2.717185080888e-11       5.001789501312e-03       4.210665567012e-03       1.069469943835e-03       1.891094344445e-04       6.629377920006e-04       1.084464082392e-02       4.473043369183e-03       4.787733123204e-04       1.134353915426e-03       1.222985104691e-02       4.731877473950e-03       2.546331007779e-03       1.075052790225e-02       5.324327387582e-03       6.179336885324e-03 
 1753       2.649096461521e-11       5.000712954681e-03       4.209878016558e-03       1.069296500205e-03       1.890783461228e-04       6.628030303590e-04       1.084269193526e-02       4.472302424638e-03       4.786966512993e-04       1.134155659163e-03       1.222797400717e-02       4.731196048281e-03       2.545952010308e-03       1.074913034249e-02       5.323651414846e-03       6.178652433342e-03 
 1754       2.585769755679e-11       4.999636959127e-03       4.209090810431e-03       1.069123112364e-03       1.890472643343e-04       6.626683278419e-04       1.084074381935e-02       4.471561725185e-03       4.786200146951e-04       1.133957478136e-03       1.222609746812e-02       4.730514755094e-03       2.545573106386e-03       1.074773295379e-02       5.322975525411e-03       6.177967715847e-03 
 1755       2.527159901212e-11       4.998561512439e-03       4.208303946359e-03       1.068949779779e-03       1.890161890979e-04       6.625336842112e-04       1.083879647013e-02       4.470821268618e-03       4.785434022590e-04       1.133759371740e-03       1.222422142400e-02       4.729833592299e-03       2.545194294564e-03       1.074633573015e-02       5.322299716417e-03       6.177282729507e-03 
 1756       2.473221573627e-11       4.997486612309e-03       4.207517421988e-03       1.068776501897e-03       1.889851204293e-04       6.623990992163e-04       1.083684988130e-02       4.470081052648e-03       4.784668137329e-04       1.133561339348e-03       1.222234586884e-02       4.729152557723e-03       2.544815573347e-03       1.074493866535e-02       5.321623984916e-03       6.176597470886e-03 
 1757       2.423909185680e-11       4.996412256329e-03       4.206731234884e-03       1.068603278142e-03       1.889540583413e-04       6.622645725940e-04       1.083490404636e-02       4.469341074905e-03       4.783902488503e-04       1.133363380309e-03       1.222047079646e-02       4.728471649109e-03       2.544436941191e-03       1.074354175301e-02       5.320948327861e-03       6.175911936447e-03 
 1758       2.379176886979e-11       4.995338441991e-03       4.205945382528e-03       1.068430107922e-03       1.889230028439e-04       6.621301040683e-04       1.083295895862e-02       4.468601332935e-03       4.783137073354e-04       1.133165493952e-03       1.221859620042e-02       4.727790864118e-03       2.544058396508e-03       1.074214498656e-02       5.320272742114e-03       6.175226122548e-03 
 1759       2.338978563582e-11       4.994265166688e-03       4.205159862320e-03       1.068256990624e-03       1.888919539438e-04       6.619956933507e-04       1.083101461114e-02       4.467861824198e-03       4.782371889037e-04       1.132967679585e-03       1.221672207411e-02       4.727110200325e-03       2.543679937659e-03       1.074074835921e-02       5.319597224442e-03       6.174540025445e-03 
 1760       2.303267837596e-11       4.993192427713e-03       4.204374671578e-03       1.068083925613e-03       1.888609116451e-04       6.618613401400e-04       1.082907099680e-02       4.467122546074e-03       4.781606932617e-04       1.132769936492e-03       1.221484841066e-02       4.726429655222e-03       2.543301562963e-03       1.073935186401e-02       5.318921771518e-03       6.173853641288e-03 
 1761       2.271998066777e-11       4.992120222258e-03       4.203589807537e-03       1.067910912237e-03       1.888298759487e-04       6.617270441221e-04       1.082712810826e-02       4.466383495857e-03       4.780842201069e-04       1.132572263938e-03       1.221297520298e-02       4.725749226217e-03       2.542923270686e-03       1.073795549379e-02       5.318246379919e-03       6.173166966127e-03 
 1762       2.245122344130e-11       4.991048547415e-03       4.202805267347e-03       1.067737949821e-03       1.887988468526e-04       6.615928049703e-04       1.082518593797e-02       4.465644670759e-03       4.780077691281e-04       1.132374661164e-03       1.221110244378e-02       4.725068910633e-03       2.542545059052e-03       1.073655924121e-02       5.317571046128e-03       6.172479995905e-03 
 1763       2.222593497504e-11       4.989977400175e-03       4.202021048078e-03       1.067565037674e-03       1.887678243518e-04       6.614586223451e-04       1.082324447816e-02       4.464906067906e-03       4.779313400046e-04       1.132177127390e-03       1.220923012551e-02       4.724388705711e-03       2.542166926234e-03       1.073516309872e-02       5.316895766534e-03       6.171792726462e-03 
 1764       2.204364089198e-11       4.988906777429e-03       4.201237146716e-03       1.067392175081e-03       1.887368084382e-04       6.613244958943e-04       1.082130372086e-02       4.464167684340e-03       4.778549324072e-04       1.131979661814e-03       1.220735824043e-02       4.723708608604e-03       2.541788870359e-03       1.073376705858e-02       5.316220537430e-03       6.171105153532e-03 
 1765       2.190386415552e-11       4.987836675967e-03       4.200453560162e-03       1.067219361308e-03       1.887057991009e-04       6.611904252526e-04       1.081936365788e-02       4.463429517020e-03       4.777785459973e-04       1.131782263612e-03       1.220548678056e-02       4.723028616381e-03       2.541410889505e-03       1.073237111285e-02       5.315545355013e-03       6.170417272748e-03 
 1766       2.180612506554e-11       4.986767092475e-03       4.199670285235e-03       1.067046595602e-03       1.886747963258e-04       6.610564100421e-04       1.081742428081e-02       4.462691562819e-03       4.777021804274e-04       1.131584931937e-03       1.220361573770e-02       4.722348726027e-03       2.541032981704e-03       1.073097525342e-02       5.314870215385e-03       6.169729079634e-03 
 1767       2.174994125433e-11       4.985698023542e-03       4.198887318670e-03       1.066873877189e-03       1.886438000958e-04       6.609224498718e-04       1.081548558103e-02       4.461953818524e-03       4.776258353411e-04       1.131387665922e-03       1.220174510340e-02       4.721668934442e-03       2.540655144938e-03       1.072957947195e-02       5.314195114552e-03       6.169040569611e-03 
 1768       2.173482768263e-11       4.984629465652e-03       4.198104657117e-03       1.066701205275e-03       1.886128103910e-04       6.607885443380e-04       1.081354754973e-02       4.461216280841e-03       4.775495103725e-04       1.131190464676e-03       1.219987486903e-02       4.720989238439e-03       2.540277377144e-03       1.072818375993e-02       5.313520048425e-03       6.168351737994e-03 
 1769       2.176029663560e-11       4.983561415189e-03       4.197322297143e-03       1.066528579044e-03       1.885818271881e-04       6.606546930238e-04       1.081161017784e-02       4.460478946386e-03       4.774732051469e-04       1.130993327287e-03       1.219800502568e-02       4.720309634746e-03       2.539899676208e-03       1.072678810865e-02       5.312845012817e-03       6.167662579992e-03 
 1770       2.182585771878e-11       4.982493868432e-03       4.196540235231e-03       1.066355997663e-03       1.885508504611e-04       6.605208954996e-04       1.080967345610e-02       4.459741811694e-03       4.773969192805e-04       1.130796252820e-03       1.219613556425e-02       4.719630120005e-03       2.539522039970e-03       1.072539250919e-02       5.312170003445e-03       6.166973090711e-03 
 1771       2.193101785415e-11       4.981426821561e-03       4.195758467779e-03       1.066183460276e-03       1.885198801807e-04       6.603871513227e-04       1.080773737505e-02       4.459004873210e-03       4.773206523801e-04       1.130599240317e-03       1.219426647541e-02       4.718950690774e-03       2.539144466220e-03       1.072399695245e-02       5.311495015932e-03       6.166283265147e-03 
 1772       2.207528127608e-11       4.980360270651e-03       4.194976991100e-03       1.066010966007e-03       1.884889163148e-04       6.602534600373e-04       1.080580192497e-02       4.458268127298e-03       4.772444040436e-04       1.130402288801e-03       1.219239774957e-02       4.718271343522e-03       2.538766952701e-03       1.072260142912e-02       5.310820045800e-03       6.165593098192e-03 
 1773       2.225814952730e-11       4.979294211677e-03       4.194195801423e-03       1.065838513960e-03       1.884579588280e-04       6.601198211746e-04       1.080386709598e-02       4.457531570233e-03       4.771681738596e-04       1.130205397269e-03       1.219052937696e-02       4.717592074634e-03       2.538389497107e-03       1.072120592970e-02       5.310145088476e-03       6.164902584631e-03 
 1774       2.247912145495e-11       4.978228640508e-03       4.193414894891e-03       1.065666103219e-03       1.884270076820e-04       6.599862342528e-04       1.080193287793e-02       4.456795198204e-03       4.770919614075e-04       1.130008564697e-03       1.218866134754e-02       4.716912880407e-03       2.538012097084e-03       1.071981044449e-02       5.309470139292e-03       6.164211719144e-03 
 1775       2.273769320652e-11       4.977163552911e-03       4.192634267563e-03       1.065493732846e-03       1.883960628353e-04       6.598526987769e-04       1.079999926048e-02       4.456059007315e-03       4.770157662574e-04       1.129811790039e-03       1.218679365106e-02       4.716233757052e-03       2.537634750227e-03       1.071841496358e-02       5.308795193479e-03       6.163520496301e-03 
 1776       2.303335822589e-11       4.976098944551e-03       4.191853915412e-03       1.065321401883e-03       1.883651242434e-04       6.597192142387e-04       1.079806623307e-02       4.455322993584e-03       4.769395879704e-04       1.129615072226e-03       1.218492627703e-02       4.715554700694e-03       2.537257454086e-03       1.071701947689e-02       5.308120246171e-03       6.162828910567e-03 
 1777       2.336560724925e-11       4.975034810987e-03       4.191073834326e-03       1.065149109352e-03       1.883341918588e-04       6.595857801171e-04       1.079613378492e-02       4.454587152940e-03       4.768634260981e-04       1.129418410166e-03       1.218305921473e-02       4.714875707368e-03       2.536880206159e-03       1.071562397412e-02       5.307445292407e-03       6.162136956300e-03 
 1778       2.373392830118e-11       4.973971147675e-03       4.190294020106e-03       1.064976854254e-03       1.883032656308e-04       6.594523958776e-04       1.079420190503e-02       4.453851481227e-03       4.767872801829e-04       1.129221802746e-03       1.218119245323e-02       4.714196773025e-03       2.536503003897e-03       1.071422844476e-02       5.306770327125e-03       6.161444627748e-03 
 1779       2.413780669058e-11       4.972907949968e-03       4.189514468469e-03       1.064804635569e-03       1.882723455055e-04       6.593190609725e-04       1.079227058218e-02       4.453115974203e-03       4.767111497579e-04       1.129025248828e-03       1.217932598134e-02       4.713517893528e-03       2.536125844702e-03       1.071283287813e-02       5.306095345166e-03       6.160751919055e-03 
 1780       2.457672500667e-11       4.971845213115e-03       4.188735175045e-03       1.064632452257e-03       1.882414314261e-04       6.591857748409e-04       1.079033980492e-02       4.452380627536e-03       4.766350343469e-04       1.128828747254e-03       1.217745978765e-02       4.712839064652e-03       2.535748725924e-03       1.071143726332e-02       5.305420341273e-03       6.160058824254e-03 
 1781       2.505016311501e-11       4.970782932257e-03       4.187956135377e-03       1.064460303256e-03       1.882105233326e-04       6.590525369087e-04       1.078840956160e-02       4.451645436809e-03       4.765589334645e-04       1.128632296841e-03       1.217559386052e-02       4.712160282082e-03       2.535371644867e-03       1.071004158923e-02       5.304745310088e-03       6.159365337270e-03 
 1782       2.555759815346e-11       4.969721102435e-03       4.187177344924e-03       1.064288187483e-03       1.881796211619e-04       6.589193465884e-04       1.078647984035e-02       4.450910397517e-03       4.764828466156e-04       1.128435896385e-03       1.217372818807e-02       4.711481541420e-03       2.534994598784e-03       1.070864584458e-02       5.304070246158e-03       6.158671451922e-03 
 1783       2.609850452818e-11       4.968659718582e-03       4.186398799057e-03       1.064116103837e-03       1.881487248477e-04       6.587862032793e-04       1.078455062905e-02       4.450175505067e-03       4.764067732961e-04       1.128239544658e-03       1.217186275820e-02       4.710802838175e-03       2.534617584880e-03       1.070725001785e-02       5.303395143929e-03       6.157977161917e-03 
 1784       2.667235390965e-11       4.967598775528e-03       4.185620493059e-03       1.063944051192e-03       1.881178343207e-04       6.586531063671e-04       1.078262191539e-02       4.449440754779e-03       4.763307129923e-04       1.128043240409e-03       1.216999755855e-02       4.710124167771e-03       2.534240600309e-03       1.070585409734e-02       5.302719997746e-03       6.157282460855e-03 
 1785       2.727861522863e-11       4.966538267995e-03       4.184842422129e-03       1.063772028403e-03       1.880869495083e-04       6.585200552244e-04       1.078069368682e-02       4.448706141883e-03       4.762546651811e-04       1.127846982365e-03       1.216813257656e-02       4.709445525543e-03       2.533863642176e-03       1.070445807115e-02       5.302044801858e-03       6.156587342228e-03 
 1786       2.791675467213e-11       4.965478190603e-03       4.184064581376e-03       1.063600034305e-03       1.880560703350e-04       6.583870492102e-04       1.077876593057e-02       4.447971661523e-03       4.761786293301e-04       1.127650769230e-03       1.216626779940e-02       4.708766906735e-03       2.533486707535e-03       1.070306192717e-02       5.301369550412e-03       6.155891799416e-03 
 1787       2.858623567949e-11       4.964418537862e-03       4.183286965825e-03       1.063428067711e-03       1.880251967218e-04       6.582540876704e-04       1.077683863367e-02       4.447237308753e-03       4.761026048972e-04       1.127454599684e-03       1.216440321404e-02       4.708088306505e-03       2.533109793392e-03       1.070166565309e-02       5.300694237457e-03       6.155195825692e-03 
 1788       2.928651893825e-11       4.963359304181e-03       4.182509570409e-03       1.063256127412e-03       1.879943285869e-04       6.581211699369e-04       1.077491178288e-02       4.446503078540e-03       4.760265913312e-04       1.127258472386e-03       1.216253880718e-02       4.707409719921e-03       2.532732896703e-03       1.070026923639e-02       5.300018856940e-03       6.154499414217e-03 
 1789       3.001706238026e-11       4.962300483858e-03       4.181732389979e-03       1.063084212179e-03       1.879634658451e-04       6.579882953286e-04       1.077298536477e-02       4.445768965761e-03       4.759505880711e-04       1.127062385969e-03       1.216067456531e-02       4.706731141962e-03       2.532356014372e-03       1.069887266435e-02       5.299343402709e-03       6.153802558044e-03 
 1790       3.077732117758e-11       4.961242071088e-03       4.180955419294e-03       1.062912320761e-03       1.879326084080e-04       6.578554631507e-04       1.077105936570e-02       4.445034965205e-03       4.758745945464e-04       1.126866339045e-03       1.215881047467e-02       4.706052567516e-03       2.531979143255e-03       1.069747592405e-02       5.298667868512e-03       6.153105250115e-03 
 1791       3.156674773854e-11       4.960184059959e-03       4.180178653026e-03       1.062740451887e-03       1.879017561843e-04       6.577226726948e-04       1.076913377176e-02       4.444301071572e-03       4.757986101774e-04       1.126670330202e-03       1.215694652127e-02       4.705373991385e-03       2.531602280156e-03       1.069607900236e-02       5.297992247995e-03       6.152407483260e-03 
 1792       3.238442112007e-11       4.959126448005e-03       4.179402088926e-03       1.062568605069e-03       1.878709091984e-04       6.575899236991e-04       1.076720857723e-02       4.443567282836e-03       4.757226347254e-04       1.126474358866e-03       1.215508270001e-02       4.704695411799e-03       2.531225423807e-03       1.069468189429e-02       5.297316538496e-03       6.151709255706e-03 
