#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       2.501807927005e+03       3.104290397295e-02      -3.017357832906e-01      -2.692868419033e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.128367866075e+02       3.365627328231e-01       7.542768911156e-02       7.542771369725e-02      -3.017108547890e-01      -2.670665822771e-06       0.000000000000e+00      -4.803596621158e+02       3.404273732168e-01      -1.371381328658e+00       1.839062799320e-03       1.074910037801e-02       4.728468843514e-02 
       2.504772666155e+03       3.111016385435e-02      -3.017304240695e-01      -2.685795373968e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.138351598150e+02       3.369327734616e-01       7.542637129551e-02       7.542639578264e-02      -3.017055831306e-01      -2.663696013110e-06       0.000000000000e+00      -4.813694805874e+02       3.407890624752e-01      -1.376884046110e+00       1.860797149515e-03       1.073249750835e-02       4.711738932521e-02 
       2.507737405305e+03       3.117749593849e-02      -3.017250790002e-01      -2.678754038188e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.148346300490e+02       3.373027891269e-01       7.542505691421e-02       7.542508130424e-02      -3.017003252170e-01      -2.656757316159e-06       0.000000000000e+00      -4.823803713661e+02       3.411507538688e-01      -1.382452003520e+00       1.882174377568e-03       1.071634283483e-02       4.695074746738e-02 
       2.510702144455e+03       3.124490022553e-02      -3.017197480182e-01      -2.671745153632e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.158351972358e+02       3.376727799199e-01       7.542374595221e-02       7.542377024652e-02      -3.016950809861e-01      -2.649850477983e-06       0.000000000000e+00      -4.833923344584e+02       3.415124473808e-01      -1.388084040341e+00       1.903159651829e-03       1.070061408248e-02       4.678475991583e-02 
       2.513666883606e+03       3.131237671567e-02      -3.017144310589e-01      -2.664768282447e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.168368613019e+02       3.380427459408e-01       7.542243839399e-02       7.542246259391e-02      -3.016898503757e-01      -2.642975064807e-06       0.000000000000e+00      -4.844053698705e+02       3.418741429944e-01      -1.393778892662e+00       1.923719674147e-03       1.068528840092e-02       4.661942434777e-02 
       2.516631622756e+03       3.137992540909e-02      -3.017091280579e-01      -2.657822962376e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.178396221739e+02       3.384126872893e-01       7.542113422413e-02       7.542115833093e-02      -3.016846333237e-01      -2.636130618424e-06       0.000000000000e+00      -4.854194776086e+02       3.422358406933e-01      -1.399535198022e+00       1.943822733881e-03       1.067034244458e-02       4.645473846046e-02 
       2.519596361906e+03       3.144754630599e-02      -3.017038389513e-01      -2.650909807467e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.188434797790e+02       3.387826040643e-01       7.541983342724e-02       7.541985744212e-02      -3.016794297685e-01      -2.629317756906e-06       0.000000000000e+00      -4.864346576790e+02       3.425975404607e-01      -1.405351500383e+00       1.963438761212e-03       1.065575245121e-02       4.629069938746e-02 
       2.522561101056e+03       3.151523940653e-02      -3.016985636745e-01      -2.644028743381e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.198484340444e+02       3.391524963645e-01       7.541853598785e-02       7.541855991195e-02      -3.016742396478e-01      -2.622536409897e-06       0.000000000000e+00      -4.874509100879e+02       3.429592422803e-01      -1.411226255251e+00       1.982539376169e-03       1.064149431841e-02       4.612730462337e-02 
       2.525525840207e+03       3.158300471093e-02      -3.016933021636e-01      -2.637179069888e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.208544848978e+02       3.395223642878e-01       7.541724189058e-02       7.541726572498e-02      -3.016690628999e-01      -2.615785881119e-06       0.000000000000e+00      -4.884682348413e+02       3.433209461357e-01      -1.417157834936e+00       2.001097926880e-03       1.062754367925e-02       4.596455199763e-02 
       2.528490579357e+03       3.165084221935e-02      -3.016880543549e-01      -2.630361153449e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.218616322671e+02       3.398922079316e-01       7.541595112014e-02       7.541597486586e-02      -3.016638994634e-01      -2.609066540958e-06       0.000000000000e+00      -4.894866319452e+02       3.436826520105e-01      -1.423144533919e+00       2.019089525087e-03       1.061387597616e-02       4.580243878488e-02 
       2.531655241617e+03       3.172333392878e-02      -3.016824677146e-01      -2.623118831229e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.229379050760e+02       3.402869647919e-01       7.541457696196e-02       7.541460061406e-02      -3.016584024562e-01      -2.601928819537e-06       0.000000000000e+00      -4.905748865223e+02       3.440687512338e-01      -1.429593750541e+00       2.037642755635e-03       1.059957096648e-02       4.563009621271e-02 
       2.534229653387e+03       3.178236568064e-02      -3.016779344638e-01      -2.617253539714e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.238143605266e+02       3.406080741428e-01       7.541346187233e-02       7.541348544902e-02      -3.016539417961e-01      -2.596148148185e-06       0.000000000000e+00      -4.914610688069e+02       3.443828396225e-01      -1.434883384231e+00       2.052221758404e-03       1.058813027950e-02       4.549043113717e-02 
       2.536804065157e+03       3.184145187621e-02      -3.016734114040e-01      -2.611411791027e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.246916426143e+02       3.409291653997e-01       7.541234925738e-02       7.541237275930e-02      -3.016494910372e-01      -2.590390599595e-06       0.000000000000e+00      -4.923480596788e+02       3.446969294981e-01      -1.440210504870e+00       2.066326036014e-03       1.057684824621e-02       4.535124280293e-02 
       2.539378476927e+03       3.190059251563e-02      -3.016688984938e-01      -2.605594077397e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.255697512924e+02       3.412502386251e-01       7.541123910717e-02       7.541126253491e-02      -3.016450501396e-01      -2.584656668489e-06       0.000000000000e+00      -4.932358591418e+02       3.450110208500e-01      -1.445573832614e+00       2.079943921403e-03       1.056570873436e-02       4.521252930119e-02 
       2.541952888698e+03       3.195978759903e-02      -3.016643956917e-01      -2.599800026751e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.264486865147e+02       3.415712938811e-01       7.541013141170e-02       7.541015476581e-02      -3.016406190632e-01      -2.578945985266e-06       0.000000000000e+00      -4.941244671999e+02       3.453251136678e-01      -1.450972058638e+00       2.093064808860e-03       1.055469568864e-02       4.507428917349e-02 
       2.544527300468e+03       3.201903712652e-02      -3.016599029565e-01      -2.594029178339e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.273284482350e+02       3.418923312294e-01       7.540902616107e-02       7.540904944207e-02      -3.016361977683e-01      -2.573258091628e-06       0.000000000000e+00      -4.950138838567e+02       3.456392079410e-01      -1.456403847956e+00       2.105679153748e-03       1.054379316150e-02       4.493652101182e-02 
       2.547101712238e+03       3.207834109823e-02      -3.016554202474e-01      -2.588281697891e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.282090364073e+02       3.422133507317e-01       7.540792334551e-02       7.540794655386e-02      -3.016317862155e-01      -2.567593155746e-06       0.000000000000e+00      -4.959041091161e+02       3.459533036592e-01      -1.461867842244e+00       2.117778472784e-03       1.053298534292e-02       4.479922308540e-02 
       2.549676124008e+03       3.213769951430e-02      -3.016509475237e-01      -2.582557981807e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.290904509859e+02       3.425343524489e-01       7.540682295517e-02       7.540684609133e-02      -3.016273843653e-01      -2.561951576444e-06       0.000000000000e+00      -4.967951429818e+02       3.462674008119e-01      -1.467362662659e+00       2.129355346504e-03       1.052225658697e-02       4.466239354333e-02 
       2.552555698028e+03       3.220415858798e-02      -3.016459563985e-01      -2.576183260335e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.300773246259e+02       3.428933836500e-01       7.540559498956e-02       7.540561804542e-02      -3.016224721817e-01      -2.555668247781e-06       0.000000000000e+00      -4.977927551183e+02       3.466187316884e-01      -1.473543624018e+00       2.141677700948e-03       1.051033072951e-02       4.450989797037e-02 
       2.555435272047e+03       3.227068577865e-02      -3.016409776583e-01      -2.569837159080e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.310652320819e+02       3.432523927609e-01       7.540437003224e-02       7.540439300827e-02      -3.016175720331e-01      -2.549413035493e-06       0.000000000000e+00      -4.987913789316e+02       3.469700643323e-01      -1.479759428832e+00       2.153331141841e-03       1.049846315946e-02       4.435798463030e-02 
       2.558314846067e+03       3.233728108648e-02      -3.016360112467e-01      -2.563520155799e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.320541732906e+02       3.436113798659e-01       7.540314806968e-02       7.540317096628e-02      -3.016126838651e-01      -2.543186420657e-06       0.000000000000e+00      -4.997910144268e+02       3.473213987292e-01      -1.486008082416e+00       2.164309965197e-03       1.048663296153e-02       4.420665098548e-02 
       2.561194420086e+03       3.240394451164e-02      -3.016310571075e-01      -2.557232093247e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.330441481886e+02       3.439703450488e-01       7.540192908830e-02       7.540195190584e-02      -3.016078076234e-01      -2.536988249324e-06       0.000000000000e+00      -5.007916616089e+02       3.476727348649e-01      -1.492287576449e+00       2.174610089926e-03       1.047481964558e-02       4.405589482625e-02 
       2.564073994105e+03       3.247067605431e-02      -3.016261151845e-01      -2.550972226772e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.340351567132e+02       3.443292883930e-01       7.540071307464e-02       7.540073581343e-02      -3.016029432537e-01      -2.530817780106e-06       0.000000000000e+00      -5.017933204830e+02       3.480240727250e-01      -1.498595893737e+00       2.184229035629e-03       1.046300318557e-02       4.390571425204e-02 
       2.566953568125e+03       3.253747571468e-02      -3.016211854224e-01      -2.544740701815e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.350271988014e+02       3.446882099815e-01       7.539950001537e-02       7.539952267567e-02      -3.015980907027e-01      -2.524675161691e-06       0.000000000000e+00      -5.027959910541e+02       3.483754122952e-01      -1.504931012917e+00       2.193165898973e-03       1.045116405632e-02       4.375610690885e-02 
       2.569833142144e+03       3.260434349291e-02      -3.016162677658e-01      -2.538537867325e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.360202743909e+02       3.450471098967e-01       7.539828989714e-02       7.539831247919e-02      -3.015932499168e-01      -2.518560746249e-06       0.000000000000e+00      -5.037996733271e+02       3.487267535614e-01      -1.511290913086e+00       2.201421331554e-03       1.043928326706e-02       4.360707033853e-02 
       2.572681931611e+03       3.267056343992e-02      -3.016114145402e-01      -2.532428770244e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.370037502708e+02       3.454021516878e-01       7.539709559689e-02       7.539711810170e-02      -3.015884724068e-01      -2.512538646384e-06       0.000000000000e+00      -5.047936211130e+02       3.490743404118e-01      -1.517605230093e+00       2.208920095717e-03       1.042747042971e-02       4.346018690434e-02 
       2.575530721077e+03       3.273685005649e-02      -3.016065730558e-01      -2.526346695685e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.379882375515e+02       3.457571724258e-01       7.539590414942e-02       7.539592657714e-02      -3.015837063086e-01      -2.506543098108e-06       0.000000000000e+00      -5.057885590944e+02       3.494219288947e-01      -1.523939885188e+00       2.215757590516e-03       1.041558151787e-02       4.331385822547e-02 
       2.578379510544e+03       3.280320334279e-02      -3.016017432602e-01      -2.520292127084e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.389737361732e+02       3.461121721893e-01       7.539471554210e-02       7.539473789283e-02      -3.015789515713e-01      -2.500574587908e-06       0.000000000000e+00      -5.067844872761e+02       3.497695189963e-01      -1.530292948712e+00       2.221938755190e-03       1.040359986069e-02       4.316808186143e-02 
       2.581228300011e+03       3.286962329899e-02      -3.015969251009e-01      -2.514264636843e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.399602460761e+02       3.464671510565e-01       7.539352976226e-02       7.539355203608e-02      -3.015742081443e-01      -2.494632691207e-06       0.000000000000e+00      -5.077814056625e+02       3.501171107031e-01      -1.536662508211e+00       2.227469892554e-03       1.039150940595e-02       4.302285583925e-02 
       2.584077089477e+03       3.293610992527e-02      -3.015921185258e-01      -2.508263577956e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.409477672010e+02       3.468221091051e-01       7.539234679739e-02       7.539236899434e-02      -3.015694759774e-01      -2.488716763994e-06       0.000000000000e+00      -5.087793142584e+02       3.504647040017e-01      -1.543046672360e+00       2.232358628123e-03       1.037929474166e-02       4.287817830522e-02 
       2.586925878944e+03       3.300266322181e-02      -3.015873234837e-01      -2.502289165584e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.419362994887e+02       3.471770464125e-01       7.539116663513e-02       7.539118875521e-02      -3.015647550208e-01      -2.482827024408e-06       0.000000000000e+00      -5.097782130682e+02       3.508122988785e-01      -1.549443574751e+00       2.236613870496e-03       1.036694111513e-02       4.273404697071e-02 
       2.589774668411e+03       3.306928318877e-02      -3.015825399231e-01      -2.496341577944e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.429258428802e+02       3.475319630554e-01       7.538998926309e-02       7.539001130629e-02      -3.015600452252e-01      -2.476963653621e-06       0.000000000000e+00      -5.107781020966e+02       3.511598953201e-01      -1.555851377583e+00       2.240245773513e-03       1.035443444902e-02       4.259045956711e-02 
       2.593100199284e+03       3.314713626518e-02      -3.015769702960e-01      -2.489431517351e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.440822641330e+02       3.479462485224e-01       7.538861837260e-02       7.538864032598e-02      -3.015545613039e-01      -2.470151330609e-06       0.000000000000e+00      -5.119465739796e+02       3.515656635596e-01      -1.563342897991e+00       2.243712158574e-03       1.033962336787e-02       4.242352872643e-02 
       2.596425730157e+03       3.322508019411e-02      -3.015714161653e-01      -2.482556701616e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.452400630472e+02       3.483605060552e-01       7.538725124831e-02       7.538727311177e-02      -3.015490924471e-01      -2.463373639768e-06       0.000000000000e+00      -5.131163952497e+02       3.519714338921e-01      -1.570844002824e+00       2.246364677492e-03       1.032456544333e-02       4.225733336478e-02 
       2.599751261030e+03       3.330311497586e-02      -3.015658774513e-01      -2.475717533675e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.463992395300e+02       3.487747357740e-01       7.538588787101e-02       7.538590964441e-02      -3.015436385776e-01      -2.456630988620e-06       0.000000000000e+00      -5.142875659138e+02       3.523772062964e-01      -1.578351954714e+00       2.248225416170e-03       1.030924192137e-02       4.209186983956e-02 
       2.603076791903e+03       3.338124061070e-02      -3.015603540751e-01      -2.468912859281e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.475597934893e+02       3.491889377982e-01       7.538452822167e-02       7.538454990482e-02      -3.015381996193e-01      -2.449922227458e-06       0.000000000000e+00      -5.154600859787e+02       3.527829807516e-01      -1.585864096181e+00       2.249318397656e-03       1.029363539301e-02       4.192713530634e-02 
       2.606402322777e+03       3.345945709893e-02      -3.015548459586e-01      -2.462142493270e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.487217248332e+02       3.496031122467e-01       7.538317228150e-02       7.538319387420e-02      -3.015327754968e-01      -2.443247175627e-06       0.000000000000e+00      -5.166339554514e+02       3.531887572367e-01      -1.593377855999e+00       2.249669472051e-03       1.027772980715e-02       4.176312644384e-02 
       2.609727853650e+03       3.353776444083e-02      -3.015493530244e-01      -2.455406795712e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.498850334703e+02       3.500172592374e-01       7.538182003182e-02       7.538184153382e-02      -3.015273661353e-01      -2.436606197668e-06       0.000000000000e+00      -5.178091743386e+02       3.535945357308e-01      -1.600890755201e+00       2.249306210254e-03       1.026151047792e-02       4.159983966121e-02 
       2.613053384523e+03       3.361616263668e-02      -3.015438751957e-01      -2.448704601503e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.510497193095e+02       3.504313788876e-01       7.538047145410e-02       7.538049286512e-02      -3.015219714605e-01      -2.429998132904e-06       0.000000000000e+00      -5.189857426470e+02       3.540003162132e-01      -1.608400412691e+00       2.248257788798e-03       1.024496408826e-02       4.143727214687e-02 
       2.616378915396e+03       3.369465168678e-02      -3.015384123967e-01      -2.442035732220e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.522157822601e+02       3.508454713138e-01       7.537912653007e-02       7.537914784985e-02      -3.015165913994e-01      -2.423422807304e-06       0.000000000000e+00      -5.201636603832e+02       3.544060986632e-01      -1.615904550470e+00       2.246554872492e-03       1.022807868945e-02       4.127542060659e-02 
       2.620130016799e+03       3.378329407450e-02      -3.015322684631e-01      -2.434553773737e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.535327197276e+02       3.513125229118e-01       7.537761385742e-02       7.537763507390e-02      -3.015105402956e-01      -2.416045665808e-06       0.000000000000e+00      -5.214939365985e+02       3.548638117150e-01      -1.624359662522e+00       2.243888690051e-03       1.020861240103e-02       4.109371168824e-02 
       2.623881118201e+03       3.387205205848e-02      -3.015261434496e-01      -2.427113061848e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.548514090748e+02       3.517795401849e-01       7.537610578460e-02       7.537612689737e-02      -3.015045075895e-01      -2.408709037358e-06       0.000000000000e+00      -5.228259297327e+02       3.553215272146e-01      -1.632802051479e+00       2.240478474514e-03       1.018868822679e-02       4.091290516891e-02 
       2.627632219604e+03       3.396092563915e-02      -3.015200372507e-01      -2.419713669316e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.561718501733e+02       3.522465232969e-01       7.537460228619e-02       7.537462329482e-02      -3.014984931793e-01      -2.401413000851e-06       0.000000000000e+00      -5.241596397950e+02       3.557792451328e-01      -1.641228964027e+00       2.236373932986e-03       1.016829520687e-02       4.073299620613e-02 
       2.631383321006e+03       3.404991481692e-02      -3.015139497621e-01      -2.412355279262e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.574940428953e+02       3.527134724108e-01       7.537310333700e-02       7.537312424104e-02      -3.014924969642e-01      -2.394157245480e-06       0.000000000000e+00      -5.254950667945e+02       3.562369654405e-01      -1.649637842404e+00       2.231626376226e-03       1.014742451451e-02       4.055398016466e-02 
       2.635134422409e+03       3.413901959222e-02      -3.015078808808e-01      -2.405036610069e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.588179871138e+02       3.531803876884e-01       7.537160891222e-02       7.537162971122e-02      -3.014865188449e-01      -2.386940495639e-06       0.000000000000e+00      -5.268322107401e+02       3.566946881087e-01      -1.658026330002e+00       2.226288497968e-03       1.012606941559e-02       4.037585291458e-02 
       2.638885523811e+03       3.422823996546e-02      -3.015018305051e-01      -2.397758148794e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.601436827021e+02       3.536472692904e-01       7.537011898729e-02       7.537013968080e-02      -3.014805587232e-01      -2.379763244343e-06       0.000000000000e+00      -5.281710716407e+02       3.571524131085e-01      -1.666392276167e+00       2.220414162954e-03       1.010422522730e-02       4.019860946401e-02 
       2.642636625214e+03       3.431757593708e-02      -3.014957985343e-01      -2.390518815153e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.614711295342e+02       3.541141173764e-01       7.536863353793e-02       7.536865412548e-02      -3.014746165019e-01      -2.372624417202e-06       0.000000000000e+00      -5.295116495051e+02       3.576101404114e-01      -1.674733740168e+00       2.214058193107e-03       1.008188926556e-02       4.002224561621e-02 
       2.646773526086e+03       3.441623412637e-02      -3.014891674002e-01      -2.382579555874e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.629371343380e+02       3.546289419512e-01       7.536700047166e-02       7.536702094184e-02      -3.014680837674e-01      -2.364795192755e-06       0.000000000000e+00      -5.309920962739e+02       3.581149474438e-01      -1.683902666755e+00       2.206556685394e-03       1.005668498099e-02       3.982875748360e-02 
       2.650174306634e+03       3.449744237199e-02      -3.014837327922e-01      -2.376088345415e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.641438731511e+02       3.550521283820e-01       7.536566202590e-02       7.536568239918e-02      -3.014627295967e-01      -2.358393807516e-06       0.000000000000e+00      -5.322106762706e+02       3.585299311357e-01      -1.691414774693e+00       2.200054915769e-03       1.003551802112e-02       3.967049129748e-02 
       2.653575087183e+03       3.457874563347e-02      -3.014783130693e-01      -2.369627819349e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.653520510713e+02       3.554752876541e-01       7.536432720025e-02       7.536434747628e-02      -3.014573899051e-01      -2.352022542757e-06       0.000000000000e+00      -5.334306675280e+02       3.589449166503e-01      -1.698903020202e+00       2.193295881470e-03       1.001394960231e-02       3.951293722521e-02 
       2.656975867731e+03       3.466014391116e-02      -3.014729081604e-01      -2.363197957409e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.665616680065e+02       3.558984198833e-01       7.536299597757e-02       7.536301615599e-02      -3.014520646240e-01      -2.345681382444e-06       0.000000000000e+00      -5.346520700523e+02       3.593599039668e-01      -1.706366594134e+00       2.186321737195e-03       9.991983169397e-03       3.935609181766e-02 
       2.660376648279e+03       3.474163720536e-02      -3.014675179947e-01      -2.356798902619e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.677727238650e+02       3.563215251846e-01       7.536166834081e-02       7.536168842129e-02      -3.014467536852e-01      -2.339370473790e-06       0.000000000000e+00      -5.358748838497e+02       3.597748930644e-01      -1.713804834479e+00       2.179174609026e-03       9.969623296229e-03       3.919995155562e-02 
       2.663777428828e+03       3.482322551641e-02      -3.014621425025e-01      -2.350429474617e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.689852185555e+02       3.567446036727e-01       7.536034427314e-02       7.536036425536e-02      -3.014414570214e-01      -2.333088640587e-06       0.000000000000e+00      -5.370991089263e+02       3.601898839223e-01      -1.721217225974e+00       2.171896475040e-03       9.946875638055e-03       3.904451358733e-02 
       2.667178209376e+03       3.490490884463e-02      -3.014567816152e-01      -2.344089699006e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.701991519869e+02       3.571676554609e-01       7.535902375798e-02       7.535904364164e-02      -3.014361745666e-01      -2.326835912556e-06       0.000000000000e+00      -5.383247452880e+02       3.606048765201e-01      -1.728603399296e+00       2.164529051032e-03       9.923746882178e-03       3.888977448672e-02 
       2.670578989925e+03       3.498668719034e-02      -3.014514352643e-01      -2.337779691420e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.714145240688e+02       3.575906806625e-01       7.535770677886e-02       7.535772656367e-02      -3.014309062547e-01      -2.320612409416e-06       0.000000000000e+00      -5.395517929407e+02       3.610198708371e-01      -1.735963129863e+00       2.157113685154e-03       9.900244696689e-03       3.873573079448e-02 
       2.673979770473e+03       3.506856055388e-02      -3.014461033825e-01      -2.331498298685e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.726313347110e+02       3.580136793898e-01       7.535639331952e-02       7.535641300522e-02      -3.014256520209e-01      -2.314416982037e-06       0.000000000000e+00      -5.407802518904e+02       3.614348668531e-01      -1.743296336298e+00       2.149691248998e-03       9.876377678862e-03       3.858237968950e-02 
       2.677495095677e+03       3.515329143823e-02      -3.014406070506e-01      -2.325035484564e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.738906417747e+02       3.584508977980e-01       7.535503930297e-02       7.535505888597e-02      -3.014202355439e-01      -2.308042466378e-06       0.000000000000e+00      -5.420515710439e+02       3.618638424761e-01      -1.750848724546e+00       2.142054200153e-03       9.851333380407e-03       3.842458779115e-02 
       2.681010420882e+03       3.523812384966e-02      -3.014351260349e-01      -2.318603376328e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.751514857428e+02       3.588880881602e-01       7.535368901260e-02       7.535370849265e-02      -3.014148339706e-01      -2.301698089270e-06       0.000000000000e+00      -5.433243981781e+02       3.622928198705e-01      -1.758373058997e+00       2.134496388845e-03       9.825920772621e-03       3.826752855499e-02 
       2.684525746086e+03       3.532305778856e-02      -3.014296602636e-01      -2.312200784875e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.764138665170e+02       3.593252505985e-01       7.535234243104e-02       7.535236180794e-02      -3.014094472318e-01      -2.295382665962e-06       0.000000000000e+00      -5.445987332994e+02       3.627217990142e-01      -1.765869717664e+00       2.127060676602e-03       9.800152116182e-03       3.811119887509e-02 
       2.688041071291e+03       3.540809325528e-02      -3.014242096657e-01      -2.305827906408e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.776777839994e+02       3.597623852339e-01       7.535099954119e-02       7.535101881476e-02      -3.014040752590e-01      -2.289096396976e-06       0.000000000000e+00      -5.458745764138e+02       3.631507798852e-01      -1.773339230803e+00       2.119788937485e-03       9.774040482034e-03       3.795559499270e-02 
       2.691556396495e+03       3.549323025019e-02      -3.014187741706e-01      -2.299484636619e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.789432380924e+02       3.601994921867e-01       7.534966032604e-02       7.534967949613e-02      -3.013987179845e-01      -2.282839182281e-06       0.000000000000e+00      -5.471519275274e+02       3.635797624616e-01      -1.780782277116e+00       2.112721962287e-03       9.747599686208e-03       3.780071330847e-02 
       2.695071721700e+03       3.557846877366e-02      -3.014133537089e-01      -2.293169876975e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.802102286991e+02       3.606365715766e-01       7.534832476883e-02       7.534834383533e-02      -3.013933753413e-01      -2.276609927580e-06       0.000000000000e+00      -5.484307866464e+02       3.640087467216e-01      -1.788199679604e+00       2.105899361012e-03       9.720844225376e-03       3.764655072613e-02 
