# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
 1939       1.190727548255e-11       6.195774680181e-03       5.134579229677e-03       1.283526925945e-03       2.300278639748e-04       8.435764937453e-04       1.317518815379e-02       5.389452570231e-03       5.789916272633e-04       1.422432985988e-03       1.465170327561e-02       5.646201127766e-03       3.089201593407e-03       1.274430439367e-02       6.334507109580e-03       7.318118171821e-03 
 1940       1.170087633748e-11       6.194447060558e-03       5.133624550701e-03       1.283317146518e-03       2.299891151645e-04       8.434025464619e-04       1.317281862100e-02       5.388550382086e-03       5.788975309005e-04       1.422183446766e-03       1.464940945073e-02       5.645363827336e-03       3.088730119924e-03       1.274257141568e-02       6.333661889082e-03       7.317228205718e-03 
 1941       1.155332552981e-11       6.193091116421e-03       5.132646180323e-03       1.283101391781e-03       2.299492951819e-04       8.432247235864e-04       1.317038811630e-02       5.387623126860e-03       5.788007376836e-04       1.421927315194e-03       1.464704718872e-02       5.644500063053e-03       3.088244198428e-03       1.274077842459e-02       6.332786858870e-03       7.316303689077e-03 
 1942       1.146756406156e-11       6.191705560923e-03       5.131643046470e-03       1.282879392723e-03       2.299083557381e-04       8.430428495939e-04       1.316789388513e-02       5.386669675480e-03       5.787011263861e-04       1.421664293748e-03       1.464461341457e-02       5.643608648479e-03       3.087743180225e-03       1.273892273579e-02       6.331880685319e-03       7.315343092272e-03 
 1943       1.144654448523e-11       6.190289102112e-03       5.130614072823e-03       1.282650879272e-03       2.298662483530e-04       8.428567482638e-04       1.316533316201e-02       5.385688894407e-03       5.785985753019e-04       1.421394083728e-03       1.464210504111e-02       5.642688392483e-03       3.087226414055e-03       1.273700165402e-02       6.330942029531e-03       7.314344879630e-03 
 1944       1.149323091847e-11       6.188840442931e-03       5.129558178811e-03       1.282415580286e-03       2.298229243553e-04       8.426662426796e-04       1.316270317057e-02       5.384679645625e-03       5.784929622444e-04       1.421116385253e-03       1.463951896900e-02       5.641738099234e-03       3.086693246088e-03       1.273501247341e-02       6.329969547326e-03       7.313307509428e-03 
 1945       1.161059905868e-11       6.187358281211e-03       5.128474279606e-03       1.282173223558e-03       2.297783348819e-04       8.424711552271e-04       1.316000112346e-02       5.383640786637e-03       5.783841645462e-04       1.420830897261e-03       1.463685208667e-02       5.640756568197e-03       3.086143019919e-03       1.273295247744e-02       6.328961889238e-03       7.312229433881e-03 
 1946       1.180163619760e-11       6.185841309660e-03       5.127361286118e-03       1.281923535814e-03       2.297324308780e-04       8.422713075942e-04       1.315722422242e-02       5.382571170462e-03       5.782720590581e-04       1.420537317507e-03       1.463410127037e-02       5.639742594124e-03       3.085575076570e-03       1.273081893892e-02       6.327917700505e-03       7.311109099136e-03 
 1947       1.206934123598e-11       6.184288215861e-03       5.126218104991e-03       1.281666242705e-03       2.296851630963e-04       8.420665207696e-04       1.315436965821e-02       5.381469645624e-03       5.781565221487e-04       1.420235342565e-03       1.463126338411e-02       5.638694967049e-03       3.084988754481e-03       1.272860912002e-02       6.326835621067e-03       7.309944945266e-03 
 1948       1.241557273414e-11       6.182698633039e-03       5.125044430846e-03       1.281401267666e-03       2.296365177269e-04       8.418567446917e-04       1.315143664592e-02       5.380335890567e-03       5.780375193719e-04       1.419924887709e-03       1.462833755249e-02       5.637613349423e-03       3.084383869053e-03       1.272632225651e-02       6.325715271631e-03       7.308736546146e-03 
 1949       1.283758357280e-11       6.181076000188e-03       5.123843129550e-03       1.281129330098e-03       2.295866235767e-04       8.416424482597e-04       1.314843254767e-02       5.379172923750e-03       5.779153752058e-04       1.419606748391e-03       1.462533199803e-02       5.636500914721e-03       3.083762155211e-03       1.272396552707e-02       6.324560219995e-03       7.307488038476e-03 
 1950       1.333146028539e-11       6.179424723418e-03       5.122617872844e-03       1.280851351673e-03       2.295356456943e-04       8.414242322507e-04       1.314536679588e-02       5.377984612397e-03       5.777905053394e-04       1.419281943733e-03       1.462225725515e-02       5.635361728644e-03       3.083125835671e-03       1.272154812884e-02       6.323375036997e-03       7.306204718505e-03 
 1951       1.389327263668e-11       6.177749227157e-03       5.121372347738e-03       1.280568257897e-03       2.294837498149e-04       8.412026999397e-04       1.314224886219e-02       5.376774839812e-03       5.776633271901e-04       1.418951497094e-03       1.461912390213e-02       5.634199873807e-03       3.082477142396e-03       1.271907929722e-02       6.322164312492e-03       7.304891904518e-03 
 1952       1.451907360099e-11       6.176053954174e-03       5.120110256526e-03       1.280280978113e-03       2.294311023607e-04       8.409784571026e-04       1.313908825753e-02       5.375547505408e-03       5.775342599065e-04       1.418616436079e-03       1.461594256109e-02       5.633019449755e-03       3.081818316604e-03       1.271656830589e-02       6.320932655371e-03       7.303554936856e-03 
