#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       1.941372030848e+03       1.924258852921e-02      -3.004937825006e-01      -4.990183224687e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.417225188929e+02       2.642372557024e-01       7.510982342419e-02       7.510987603777e-02      -3.004395041511e-01      -4.928738340011e-06       0.000000000000e+00      -3.072151439724e+02       2.704501711810e-01      -6.672869890542e-01       1.285162362564e-03       1.439386366507e-02       9.640250286809e-02 
       1.943066494516e+03       1.927255567916e-02      -3.004880818394e-01      -4.979997661986e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.421704448412e+02       2.644512993233e-01       7.510843289556e-02       7.510848551966e-02      -3.004339420786e-01      -4.918760302313e-06       0.000000000000e+00      -3.076735892997e+02       2.706545628906e-01      -6.695177726329e-01       1.286210939364e-03       1.442868211390e-02       9.620424742881e-02 
       1.944760958183e+03       1.930254583175e-02      -3.004823928951e-01      -4.969853167832e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.426187334531e+02       2.646653227167e-01       7.510704518154e-02       7.510709781379e-02      -3.004283912552e-01      -4.908822462227e-06       0.000000000000e+00      -3.081323809548e+02       2.708589569389e-01      -6.717490932030e-01       1.286246609621e-03       1.446297091292e-02       9.600637587597e-02 
       1.946455421851e+03       1.933255898705e-02      -3.004767156205e-01      -4.959748991026e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.430673846944e+02       2.648793259434e-01       7.510566027112e-02       7.510571290889e-02      -3.004228516355e-01      -4.898924072944e-06       0.000000000000e+00      -3.085915189418e+02       2.710633533163e-01      -6.739791335197e-01       1.285280383386e-03       1.449665398231e-02       9.580888812810e-02 
       1.948149885518e+03       1.936259514515e-02      -3.004710499693e-01      -4.949684703111e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.435163985309e+02       2.650933090637e-01       7.510427815350e-02       7.510433079384e-02      -3.004173231754e-01      -4.889064710379e-06       0.000000000000e+00      -3.090510032647e+02       2.712677520127e-01      -6.762060989996e-01       1.283325214283e-03       1.452965756444e-02       9.561178389278e-02 
       1.949844349185e+03       1.939265430611e-02      -3.004653958957e-01      -4.939660261181e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.439657749287e+02       2.653072721380e-01       7.510289881796e-02       7.510295145767e-02      -3.004118058307e-01      -4.879244335973e-06       0.000000000000e+00      -3.095108339273e+02       2.714721530183e-01      -6.784282211607e-01       1.280395949731e-03       1.456191033818e-02       9.541506262515e-02 
       1.951538812853e+03       1.942273647000e-02      -3.004597533537e-01      -4.929675777934e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.444155138540e+02       2.655212152260e-01       7.510152225376e-02       7.510157488938e-02      -3.004062995575e-01      -4.869463066752e-06       0.000000000000e+00      -3.099710109337e+02       2.716765563234e-01      -6.806437609696e-01       1.276509278645e-03       1.459334352745e-02       9.521872366984e-02 
       1.953233276520e+03       1.945284163689e-02      -3.004541222975e-01      -4.919730574469e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.448656152728e+02       2.657351383877e-01       7.510014845018e-02       7.510020107801e-02      -3.004008043120e-01      -4.859720228089e-06       0.000000000000e+00      -3.104315342877e+02       2.718809619181e-01      -6.828510120860e-01       1.271683674513e-03       1.462389100052e-02       9.502276685709e-02 
       1.954927740187e+03       1.948296980686e-02      -3.004485026820e-01      -4.909823978668e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.453160791516e+02       2.659490416823e-01       7.509877739666e-02       7.509883001274e-02      -3.003953200510e-01      -4.850015152081e-06       0.000000000000e+00      -3.108924039932e+02       2.720853697928e-01      -6.850483040003e-01       1.265939334434e-03       1.465348936253e-02       9.482719200617e-02 
       1.956622203855e+03       1.951312097998e-02      -3.004428944628e-01      -4.899955697075e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.457669054568e+02       2.661629251692e-01       7.509740908278e-02       7.509746168297e-02      -3.003898467319e-01      -4.840347549457e-06       0.000000000000e+00      -3.113536200542e+02       2.722897799375e-01      -6.872340050553e-01       1.259298116670e-03       1.468207803982e-02       9.463199869118e-02 
       1.958474017115e+03       1.954609832779e-02      -3.004367784397e-01      -4.889214932933e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.462600103767e+02       2.663966475082e-01       7.509591682678e-02       7.509596940460e-02      -3.003838776184e-01      -4.829825142882e-06       0.000000000000e+00      -3.118580611983e+02       2.725131743977e-01      -6.896075438644e-01       1.251042213428e-03       1.471209889406e-02       9.441911507391e-02 
       1.960325830376e+03       1.957910314947e-02      -3.004306759175e-01      -4.878519574438e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.467535480753e+02       2.666303463369e-01       7.509442781700e-02       7.509448036699e-02      -3.003779214680e-01      -4.819347148104e-06       0.000000000000e+00      -3.123629160200e+02       2.727365715449e-01      -6.919633269506e-01       1.241775875858e-03       1.474077378736e-02       9.420668580044e-02 
       1.962177643637e+03       1.961213544514e-02      -3.004245868395e-01      -4.867868569151e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.472475185090e+02       2.668640217316e-01       7.509294204008e-02       7.509299455655e-02      -3.003719782262e-01      -4.808912518046e-06       0.000000000000e+00      -3.128681845243e+02       2.729599713665e-01      -6.942994077915e-01       1.231533882246e-03       1.476803582467e-02       9.399471069834e-02 
       1.964029456898e+03       1.964519521487e-02      -3.004185111498e-01      -4.857261336819e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.477419216346e+02       2.670976737682e-01       7.509145948291e-02       7.509151195994e-02      -3.003660478398e-01      -4.798520677798e-06       0.000000000000e+00      -3.133738667162e+02       2.731833738500e-01      -6.966139114608e-01       1.220352973379e-03       1.479382252109e-02       9.378318929151e-02 
       1.965881270159e+03       1.967828245876e-02      -3.004124487936e-01      -4.846697825581e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.482367574090e+02       2.673313025222e-01       7.508998013252e-02       7.509003256402e-02      -3.003601302561e-01      -4.788171580844e-06       0.000000000000e+00      -3.138799626006e+02       2.734067789826e-01      -6.989050383206e-01       1.208271739550e-03       1.481807587087e-02       9.357212076201e-02 
       1.967733083420e+03       1.971139717690e-02      -3.004063997158e-01      -4.836177720398e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.487320257892e+02       2.675649080689e-01       7.508850397598e-02       7.508855635568e-02      -3.003542254227e-01      -4.777864917458e-06       0.000000000000e+00      -3.143864721825e+02       2.736301867519e-01      -7.011710674879e-01       1.195330504904e-03       1.484074240376e-02       9.336150444448e-02 
       1.969584896680e+03       1.974453936940e-02      -3.004003638624e-01      -4.825699919970e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.492277267323e+02       2.677984904832e-01       7.508703100047e-02       7.508708332195e-02      -3.003483332878e-01      -4.767599591611e-06       0.000000000000e+00      -3.148933954667e+02       2.738535971453e-01      -7.034103600680e-01       1.181571207620e-03       1.486177322917e-02       9.315134015968e-02 
       1.971436709941e+03       1.977770903634e-02      -3.003943411800e-01      -4.815263727855e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.497238601955e+02       2.680320498397e-01       7.508556119344e-02       7.508561345014e-02      -3.003424538005e-01      -4.757374912100e-06       0.000000000000e+00      -3.154007324582e+02       2.740770101505e-01      -7.056213621442e-01       1.167037277637e-03       1.488112406793e-02       9.294162747008e-02 
       1.973288523202e+03       1.981090617782e-02      -3.003883316165e-01      -4.804868979944e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.502204261363e+02       2.682655862125e-01       7.508409454250e-02       7.508414672776e-02      -3.003365869110e-01      -4.747190720036e-06       0.000000000000e+00      -3.159084831619e+02       2.743004257549e-01      -7.078026075242e-01       1.151773514633e-03       1.489875527121e-02       9.273236559732e-02 
       1.975420560149e+03       1.984916086725e-02      -3.003814288412e-01      -4.792952279358e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.507926699340e+02       2.685344338627e-01       7.508240984475e-02       7.508246193937e-02      -3.003298477575e-01      -4.735515259292e-06       0.000000000000e+00      -3.164935810665e+02       2.745576526925e-01      -7.102752903236e-01       1.133356086720e-03       1.491687952023e-02       9.249199473187e-02 
       1.977552597096e+03       1.988745197573e-02      -3.003745433081e-01      -4.781088624869e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.513654868800e+02       2.688032512572e-01       7.508072929561e-02       7.508078129053e-02      -3.003231251621e-01      -4.723891591118e-06       0.000000000000e+00      -3.170792273797e+02       2.748148830402e-01      -7.127047608013e-01       1.114104408335e-03       1.493263223944e-02       9.225222008199e-02 
       1.979684634042e+03       1.992577950342e-02      -3.003676749404e-01      -4.769276977123e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.519388769102e+02       2.690720385076e-01       7.507905287689e-02       7.507910476293e-02      -3.003164190517e-01      -4.712318683947e-06       0.000000000000e+00      -3.176654221087e+02       2.750721167793e-01      -7.150892376612e-01       1.094092294124e-03       1.494597570895e-02       9.201304092867e-02 
       1.981816670989e+03       1.996414345046e-02      -3.003608236628e-01      -4.757517154161e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.525128399604e+02       2.693407957251e-01       7.507738057065e-02       7.507743233863e-02      -3.003097293545e-01      -4.700796363558e-06       0.000000000000e+00      -3.182521652609e+02       2.753293538909e-01      -7.174271095575e-01       1.073395020183e-03       1.495688025669e-02       9.177445600724e-02 
       1.983948707936e+03       2.000254381700e-02      -3.003539894007e-01      -4.745808288976e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.530873759667e+02       2.696095230201e-01       7.507571235916e-02       7.507576399984e-02      -3.003030559994e-01      -4.689323770624e-06       0.000000000000e+00      -3.188394568434e+02       2.755865943564e-01      -7.197169379566e-01       1.052089071142e-03       1.496532417389e-02       9.153646447256e-02 
       1.986080744882e+03       2.004098060318e-02      -3.003471720809e-01      -4.734148836287e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.536624848656e+02       2.698782205027e-01       7.507404822494e-02       7.507409972913e-02      -3.002963989165e-01      -4.677899367467e-06       0.000000000000e+00      -3.194272968635e+02       2.758438381572e-01      -7.219574594407e-01       1.030251885399e-03       1.497129360912e-02       9.129906590408e-02 
       1.988212781829e+03       2.007945380915e-02      -3.003403716317e-01      -4.722538095674e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.542381665935e+02       2.701468882822e-01       7.507238815093e-02       7.507243950946e-02      -3.002897580378e-01      -4.666522461204e-06       0.000000000000e+00      -3.200156853282e+02       2.761010852748e-01      -7.241475874357e-01       1.007961602557e-03       1.497478243944e-02       9.106225935183e-02 
       1.990344818776e+03       2.011796343506e-02      -3.003335879824e-01      -4.710975932269e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.548144210874e+02       2.704155264676e-01       7.507073212024e-02       7.507078332403e-02      -3.002831332961e-01      -4.655192924448e-06       0.000000000000e+00      -3.206046222447e+02       2.763583356906e-01      -7.262864133626e-01       9.852968161560e-04       1.497579211860e-02       9.082604350618e-02 
       1.992476855722e+03       2.015650948106e-02      -3.003268210634e-01      -4.699460982178e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.553912482844e+02       2.706841351671e-01       7.506908011620e-02       7.506913115626e-02      -3.002765246250e-01      -4.643909400721e-06       0.000000000000e+00      -3.211941076200e+02       2.766155893864e-01      -7.283732072260e-01       9.623363279680e-04       1.497433150514e-02       9.059041782524e-02 
       1.994700109363e+03       2.019674346516e-02      -3.003197823754e-01      -4.687502315424e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.559933642678e+02       2.709642046853e-01       7.506736170424e-02       7.506741256414e-02      -3.002696502565e-01      -4.632190791178e-06       0.000000000000e+00      -3.218093976001e+02       2.768838528527e-01      -7.304932696411e-01       9.381636400585e-04       1.497019475902e-02       9.034533909891e-02 
       1.996441861581e+03       2.022829143592e-02      -3.003142807004e-01      -4.678168229307e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.564655118678e+02       2.711835958761e-01       7.506601849225e-02       7.506606920438e-02      -3.002642768175e-01      -4.623043871042e-06       0.000000000000e+00      -3.222918477240e+02       2.770940195910e-01      -7.321139566663e-01       9.191190593195e-04       1.496510641842e-02       9.015378533946e-02 
       1.998183613799e+03       2.025986371357e-02      -3.003087900631e-01      -4.668864462620e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.569380415680e+02       2.714029675930e-01       7.506467793697e-02       7.506472849562e-02      -3.002589139825e-01      -4.613926483272e-06       0.000000000000e+00      -3.227746639001e+02       2.773041884836e-01      -7.336991777713e-01       9.000268710408e-04       1.495841228918e-02       8.996262354701e-02 
       1.999925366018e+03       2.029146029817e-02      -3.003033104280e-01      -4.659590147734e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.574109533345e+02       2.716223198940e-01       7.506334002983e-02       7.506339042940e-02      -3.002535617176e-01      -4.604837764203e-06       0.000000000000e+00      -3.232578461324e+02       2.775143595204e-01      -7.352488996454e-01       8.809293085249e-04       1.495013140536e-02       8.977185350864e-02 
       2.001667118236e+03       2.032308118982e-02      -3.002978417600e-01      -4.650344590731e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.578842471337e+02       2.718416528369e-01       7.506200476246e-02       7.506205499747e-02      -3.002482199899e-01      -4.595777023857e-06       0.000000000000e+00      -3.237413944244e+02       2.777245326918e-01      -7.367631666101e-01       8.618682120847e-04       1.494028563854e-02       8.958147490749e-02 
       2.003408870454e+03       2.035472638859e-02      -3.002923840253e-01      -4.641127496497e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.583579229317e+02       2.720609664790e-01       7.506067212667e-02       7.506072219176e-02      -3.002428887670e-01      -4.586743971046e-06       0.000000000000e+00      -3.242253087801e+02       2.779347079880e-01      -7.382420997672e-01       8.428849503920e-04       1.492889960037e-02       8.939148718026e-02 
       2.005150622672e+03       2.038639589456e-02      -3.002869371900e-01      -4.631938908342e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.588319806952e+02       2.722802608777e-01       7.505934211431e-02       7.505939200426e-02      -3.002375680170e-01      -4.577738652982e-06       0.000000000000e+00      -3.247095892030e+02       2.781448853990e-01      -7.396858959888e-01       8.240203459637e-04       1.491600054222e-02       8.920188955279e-02 
       2.006892374891e+03       2.041808970782e-02      -3.002815012203e-01      -4.622778323778e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.593064203906e+02       2.724995360901e-01       7.505801471727e-02       7.505806442699e-02      -3.002322577080e-01      -4.568760571055e-06       0.000000000000e+00      -3.251942356969e+02       2.783550649153e-01      -7.410948267827e-01       8.053146016415e-04       1.490161825252e-02       8.901268159360e-02 
       2.008788527412e+03       2.045262070291e-02      -3.002755956852e-01      -4.612836561758e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.598233517014e+02       2.727382275445e-01       7.505657261508e-02       7.505662212301e-02      -3.002264884920e-01      -4.559016621873e-06       0.000000000000e+00      -3.257222606144e+02       2.785838785001e-01      -7.425894215020e-01       7.851774920286e-04       1.488431251030e-02       8.880714375214e-02 
       2.010359469762e+03       2.048125108824e-02      -3.002707127062e-01      -4.604623896577e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.602519666292e+02       2.729359637749e-01       7.505538018205e-02       7.505542951851e-02      -3.002217180741e-01      -4.550967160561e-06       0.000000000000e+00      -3.261600523075e+02       2.787734500122e-01      -7.437970738798e-01       7.687078733536e-04       1.486870418633e-02       8.863720700253e-02 
       2.011930412111e+03       2.050990124730e-02      -3.002658384876e-01      -4.596432913621e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.606808921708e+02       2.731336845353e-01       7.505418985754e-02       7.505423901880e-02      -3.002169560752e-01      -4.542938766434e-06       0.000000000000e+00      -3.265981418015e+02       2.789630232133e-01      -7.449773751483e-01       7.524617130546e-04       1.485197316673e-02       8.846758613915e-02 
       2.013501354460e+03       2.053857118014e-02      -3.002609730061e-01      -4.588263637455e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.611101283019e+02       2.733313898669e-01       7.505300163593e-02       7.505305061836e-02      -3.002122024735e-01      -4.534931466820e-06       0.000000000000e+00      -3.270365290991e+02       2.791525980965e-01      -7.461307304955e-01       7.364662179807e-04       1.483414786711e-02       8.829828061125e-02 
       2.015072296809e+03       2.056726088683e-02      -3.002561162384e-01      -4.580115509585e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.615396749983e+02       2.735290798109e-01       7.505181551161e-02       7.505186431174e-02      -3.002074572470e-01      -4.526944705969e-06       0.000000000000e+00      -3.274752142030e+02       2.793421746549e-01      -7.472575896399e-01       7.207479682073e-04       1.481525802022e-02       8.812929023548e-02 
       2.016643239158e+03       2.059597036743e-02      -3.002512681620e-01      -4.571988012887e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.619695322359e+02       2.737267544082e-01       7.505063147912e-02       7.505068009359e-02      -3.002027203743e-01      -4.518977969484e-06       0.000000000000e+00      -3.279141971157e+02       2.795317528815e-01      -7.483584457349e-01       7.053328806181e-04       1.479533460765e-02       8.796061480762e-02 
       2.018214181508e+03       2.062469962199e-02      -3.002464287547e-01      -4.563880886676e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.623996999905e+02       2.739244136996e-01       7.504944953311e-02       7.504949795871e-02      -3.001979918348e-01      -4.511030999399e-06       0.000000000000e+00      -3.283534778400e+02       2.797213327693e-01      -7.494338342086e-01       6.902461751801e-04       1.477440978839e-02       8.779225396735e-02 
       2.019785123857e+03       2.065344865058e-02      -3.002415979948e-01      -4.555794129237e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.628301782383e+02       2.741220577257e-01       7.504826966830e-02       7.504831790195e-02      -3.001932716078e-01      -4.503103796708e-06       0.000000000000e+00      -3.287930563784e+02       2.799109143114e-01      -7.504843315509e-01       6.755123440632e-04       1.475251682728e-02       8.762420719525e-02 
       2.021356066206e+03       2.068221745325e-02      -3.002367758604e-01      -4.547727799949e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.632609669553e+02       2.743196865270e-01       7.504709187937e-02       7.504713991815e-02      -3.001885596726e-01      -4.495196423497e-06       0.000000000000e+00      -3.292329327336e+02       2.801004975009e-01      -7.515105540561e-01       6.611551221724e-04       1.472969002337e-02       8.745647393522e-02 
       2.022927008555e+03       2.071100603007e-02      -3.002319623294e-01      -4.539681383738e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.636920661177e+02       2.745173001441e-01       7.504591616103e-02       7.504596400216e-02      -3.001838560086e-01      -4.487308367374e-06       0.000000000000e+00      -3.296731069081e+02       2.802900823310e-01      -7.525131565173e-01       6.471974575400e-04       1.470596463613e-02       8.728905399357e-02 
       2.024795285087e+03       2.074526919853e-02      -3.002262489064e-01      -4.530137287684e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.642051640571e+02       2.747522966209e-01       7.504452060142e-02       7.504456820407e-02      -3.001782728163e-01      -4.477951832244e-06       0.000000000000e+00      -3.301969810982e+02       2.805155522405e-01      -7.536757337206e-01       6.311487356944e-04       1.467662900534e-02       8.709035385761e-02 
       2.026213072577e+03       2.077128931005e-02      -3.002219212146e-01      -4.522912638931e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.645948340084e+02       2.749306152103e-01       7.504346349115e-02       7.504351091051e-02      -3.001740436420e-01      -4.470868961403e-06       0.000000000000e+00      -3.305948170058e+02       2.806866571490e-01      -7.545370947770e-01       6.193897444516e-04       1.465359107382e-02       8.693986055043e-02 
       2.027630860067e+03       2.079732552817e-02      -3.002176004779e-01      -4.515703665291e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.649847567638e+02       2.751089215326e-01       7.504240805466e-02       7.504245528883e-02      -3.001698211553e-01      -4.463801286928e-06       0.000000000000e+00      -3.309928954998e+02       2.808577633766e-01      -7.553810517245e-01       6.080097122970e-04       1.462991433442e-02       8.678962151435e-02 
       2.029048647557e+03       2.082337785292e-02      -3.002132866811e-01      -4.508510455431e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.653749323060e+02       2.752872156172e-01       7.504135428821e-02       7.504140133543e-02      -3.001656053417e-01      -4.456748899427e-06       0.000000000000e+00      -3.313912165820e+02       2.810288709184e-01      -7.562081898908e-01       5.970229780989e-04       1.460562702106e-02       8.663963632647e-02 
       2.030466435047e+03       2.084944628435e-02      -3.002089798087e-01      -4.501332665829e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.657653606177e+02       2.754654974934e-01       7.504030218812e-02       7.504034904673e-02      -3.001613961869e-01      -4.449711457299e-06       0.000000000000e+00      -3.317897802542e+02       2.811999797696e-01      -7.570191154000e-01       5.864432796307e-04       1.458075776461e-02       8.648990483624e-02 
       2.031884222537e+03       2.087553082250e-02      -3.002046798460e-01      -4.494169942152e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.661560416815e+02       2.756437671902e-01       7.503925175076e-02       7.503929841922e-02      -3.001571936769e-01      -4.442688608124e-06       0.000000000000e+00      -3.321885865183e+02       2.813710899251e-01      -7.578144542533e-01       5.762837414101e-04       1.455533555122e-02       8.634042690384e-02 
       2.033302010027e+03       2.090163146742e-02      -3.002003867783e-01      -4.487022094736e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.665469754804e+02       2.758220247366e-01       7.503820297259e-02       7.503824944947e-02      -3.001529977979e-01      -4.435680164142e-06       0.000000000000e+00      -3.325876353763e+02       2.815422013802e-01      -7.585948513889e-01       5.665568643412e-04       1.452938967910e-02       8.619120229016e-02 
       2.034719797517e+03       2.092774821915e-02      -3.001961005913e-01      -4.479889099955e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.669381619969e+02       2.760002701615e-01       7.503715585012e-02       7.503720213411e-02      -3.001488085365e-01      -4.428686103623e-06       0.000000000000e+00      -3.329869268299e+02       2.817133141297e-01      -7.593609697284e-01       5.572745169936e-04       1.450294971457e-02       8.604223065506e-02 
       2.036137585007e+03       2.095388107774e-02      -3.001918212704e-01      -4.472771094645e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.673296012141e+02       2.761785034937e-01       7.503611037983e-02       7.503615646974e-02      -3.001446258790e-01      -4.421706565290e-06       0.000000000000e+00      -3.333864608809e+02       2.818844281690e-01      -7.601134892156e-01       5.484479278098e-04       1.447604544984e-02       8.589351155999e-02 
       2.037600105996e+03       2.098085534768e-02      -3.001874141090e-01      -4.465444163827e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.677336557425e+02       2.763623477367e-01       7.503503365068e-02       7.503507953925e-02      -3.001403181570e-01      -4.414521982665e-06       0.000000000000e+00      -3.337988550820e+02       2.820609424805e-01      -7.608762397726e-01       5.398315981547e-04       1.444783754898e-02       8.574036441085e-02 
       2.039062626984e+03       2.100784675701e-02      -3.001830142224e-01      -4.458132727786e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.681379791323e+02       2.765461791739e-01       7.503395867197e-02       7.503400435819e-02      -3.001360174328e-01      -4.407352401627e-06       0.000000000000e+00      -3.342115074348e+02       2.822374581540e-01      -7.616260412556e-01       5.317223788337e-04       1.441920055224e-02       8.558748551724e-02 
       2.040525147973e+03       2.103485530578e-02      -3.001786215952e-01      -4.450836514568e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.685425713648e+02       2.767299978369e-01       7.503288543996e-02       7.503293092292e-02      -3.001317236917e-01      -4.400197552264e-06       0.000000000000e+00      -3.346244179412e+02       2.824139751841e-01      -7.623636903192e-01       5.241304039872e-04       1.439016764099e-02       8.543487467118e-02 
       2.041987668962e+03       2.106188099402e-02      -3.001742362120e-01      -4.443555436272e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.689474324214e+02       2.769138037568e-01       7.503181395095e-02       7.503185922989e-02      -3.001274369196e-01      -4.393057348702e-06       0.000000000000e+00      -3.350375866032e+02       2.825904935657e-01      -7.630899983456e-01       5.170650531760e-04       1.436077206442e-02       8.528253155350e-02 
       2.043450189950e+03       2.108892382180e-02      -3.001698580578e-01      -4.436289590499e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.693525622836e+02       2.770975969647e-01       7.503074420124e-02       7.503078927552e-02      -3.001231571021e-01      -4.385931890569e-06       0.000000000000e+00      -3.354510134228e+02       2.827670132935e-01      -7.638057902685e-01       5.105349477088e-04       1.433104709322e-02       8.513045573180e-02 
       2.044912710939e+03       2.111598378915e-02      -3.001654871170e-01      -4.429039140515e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.697579609326e+02       2.772813774918e-01       7.502967618711e-02       7.502972105620e-02      -3.001188842248e-01      -4.378821343144e-06       0.000000000000e+00      -3.358646984020e+02       2.829435343623e-01      -7.645119033941e-01       5.045479477214e-04       1.430102597467e-02       8.497864673440e-02 
       2.046375231927e+03       2.114306089614e-02      -3.001611233743e-01      -4.421803798310e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.701636283502e+02       2.774651453692e-01       7.502860990481e-02       7.502865456831e-02      -3.001146182733e-01      -4.371725420414e-06       0.000000000000e+00      -3.362786415427e+02       2.831200567669e-01      -7.652091862166e-01       4.991111491607e-04       1.427074188753e-02       8.482710437377e-02 
