# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_vf             15:(.)p_vf               16:(.)p_prime_vf         17:phi_vf                18:rQ_vf                 19:(.)rho_cdm_vf         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       2.017289620342e+08       1.998219840191e-14       2.471817195328e-03       8.161200110591e+10       1.443125296180e+04       7.153783346100e-05       2.911201695267e+12       1.427103123472e-03       4.556717411043e+21       2.043286880481e+16       1.096085943932e+17       2.103671272004e+21       6.660518724510e+21       4.021151120285e-15      -4.022547523811e-15      -1.394890519557e-12       5.653983798834e-18       9.987845034381e-01      -8.925029833163e-16       6.660518724510e+21       2.220129561016e+21      -3.592725872649e+24       1.221232563976e-04       7.347975123268e-02 
       1.995721937221e+08       2.041642424868e-14       2.498529887816e-03       7.987624255677e+10       1.443125293509e+04       7.231093968366e-05       2.880076820845e+12       1.442525677688e-03       4.364949316671e+21       1.978448173944e+16       1.061304340068e+17       2.015138893402e+21       6.380214124988e+21       4.058368670485e-15      -4.059780162270e-15      -1.392750358479e-12       5.719471985085e-18       9.987826370237e-01      -9.007618139382e-16       6.380214124988e+21       2.126696070024e+21      -3.404732635632e+24       1.222197135026e-04       7.342206885283e-02 
       1.974384843178e+08       2.086008608269e-14       2.525531261199e-03       7.817740094355e+10       1.443125290808e+04       7.309240082984e-05       2.849284715410e+12       1.458114900859e-03       4.181251725404e+21       1.915666965014e+16       1.027626445247e+17       1.930332373571e+21       6.111706018289e+21       4.095930682380e-15      -4.097357425450e-15      -1.390613482600e-12       5.785718692962e-18       9.987807677445e-01      -9.090970647947e-16       6.111706018289e+21       2.037194699658e+21      -3.226576350176e+24       1.223161710154e-04       7.336448078854e-02 
       1.953275872889e+08       2.131338895295e-14       2.552824433224e-03       7.651469109840e+10       1.443125288079e+04       7.388230719077e-05       2.818821821192e+12       1.473872594129e-03       4.005284992525e+21       1.854877964041e+16       9.950172359629e+16       1.849094910855e+21       5.854497953884e+21       4.133840344049e-15      -4.135282503193e-15      -1.388479886893e-12       5.852732708018e-18       9.987788955960e-01      -9.175094429777e-16       5.854497953884e+21       1.951459967794e+21      -3.057742286886e+24       1.224126289407e-04       7.330698685602e-02 
       1.932392587388e+08       2.177654236447e-14       2.580412559837e-03       7.488734455282e+10       1.443125285320e+04       7.468075003348e-05       2.788684618456e+12       1.489800578104e-03       3.836723767163e+21       1.796017953183e+16       9.634428000980e+16       1.771276302550e+21       5.608114374172e+21       4.172100873077e-15      -4.173558614865e-15      -1.386349566337e-12       5.920522917565e-18       9.987770205738e-01      -9.259996621212e-16       5.608114374172e+21       1.869333356571e+21      -2.897742650160e+24       1.225090872834e-04       7.324958687253e-02 
       1.911732573784e+08       2.224976037485e-14       2.608298826090e-03       7.329460918248e+10       1.443125282532e+04       7.548782161129e-05       2.758869625098e+12       1.505900693063e-03       3.675256390740e+21       1.739025720661e+16       9.328703016510e+16       1.696732667185e+21       5.372099735213e+21       4.210715516830e-15      -4.212189009630e-15      -1.384222515920e-12       5.989098311849e-18       9.987751426736e-01      -9.345684424621e-16       5.372099735213e+21       1.790663019308e+21      -2.746115168847e+24       1.226055460483e-04       7.319228065633e-02 
       1.891293444985e+08       2.273326169350e-14       2.636486455231e-03       7.173574885964e+10       1.443125279713e+04       7.630361517452e-05       2.729373396245e+12       1.522174799176e-03       3.520584320737e+21       1.683841997104e+16       9.032679465911e+16       1.625326178502e+21       5.146017664454e+21       4.249687552726e-15      -4.251176966727e-15      -1.382098730636e-12       6.058467985246e-18       9.987732618912e-01      -9.432165109010e-16       5.146017664454e+21       1.715303499746e+21      -2.602421760653e+24       1.227020052403e-04       7.313506802677e-02 
       1.871072839421e+08       2.322726978182e-14       2.664978703251e-03       7.021004311289e+10       1.443125276864e+04       7.712822498123e-05       2.700192523852e+12       1.538624776710e-03       3.372421578710e+21       1.630409393906e+16       8.746049497930e+16       1.556924810616e+21       4.929450153914e+21       4.289020288518e-15      -4.290525795747e-15      -1.379978205489e-12       6.128641137463e-18       9.987713782217e-01      -9.519446010631e-16       4.929450153914e+21       1.643115463108e+21      -2.466247266429e+24       1.227984648643e-04       7.307794880415e-02 
       1.851068420766e+08       2.373201295756e-14       2.693778862522e-03       6.871678679418e+10       1.443125273984e+04       7.796174630811e-05       2.671323636312e+12       1.555252526254e-03       3.230494221529e+21       1.578672343550e+16       8.468515030222e+16       1.491402093914e+21       4.721996787316e+21       4.328717062572e-15      -4.330238836915e-15      -1.377860935490e-12       6.199627074764e-18       9.987694916608e-01      -9.607534533618e-16       4.721996787316e+21       1.573965438481e+21      -2.337198250693e+24       1.228949249254e-04       7.302092280987e-02 
       1.831277877679e+08       2.424772449995e-14       2.722890259975e-03       6.725528975289e+10       1.443125271073e+04       7.880427546153e-05       2.642763398066e+12       1.572059968935e-03       3.094539834881e+21       1.528577041819e+16       8.199787439354e+16       1.428636881220e+21       4.523273999745e+21       4.368781244151e-15      -4.370319461372e-15      -1.375746915657e-12       6.271435211200e-18       9.987676022040e-01      -9.696438150610e-16       4.523273999745e+21       1.507725572034e+21      -2.214901864915e+24       1.229913854287e-04       7.296398986633e-02 
       1.811698923525e+08       2.477464275755e-14       2.752316260739e-03       6.582487651691e+10       1.443125268130e+04       7.965590978861e-05       2.614508509214e+12       1.589049046640e-03       2.964307048082e+21       1.480071391840e+16       7.939587260651e+16       1.368513123798e+21       4.332914368466e+21       4.409216233701e-15      -4.410771071464e-15      -1.373636141017e-12       6.344075069861e-18       9.987657098471e-01      -9.786164403382e-16       4.332914368466e+21       1.444273390627e+21      -2.099004770283e+24       1.230878463793e-04       7.290714979700e-02 
       1.792329296120e+08       2.531301125824e-14       2.782060264508e-03       6.442488598039e+10       1.443125265156e+04       8.051674768850e-05       2.586555705140e+12       1.606221722241e-03       2.839555069307e+21       1.433104949905e+16       7.687643897567e+16       1.310919656790e+21       4.150565933586e+21       4.450025463140e-15      -4.451597101027e-15      -1.371528606604e-12       6.417556284135e-18       9.987638145856e-01      -9.876720903486e-16       4.150565933586e+21       1.383491575366e+21      -1.989172116830e+24       1.231843077824e-04       7.285040242637e-02 
       1.773166757464e+08       2.586307882150e-14       2.812125705532e-03       6.305467109823e+10       1.443125262149e+04       8.138688862375e-05       2.558901756130e+12       1.623579979821e-03       2.720053240384e+21       1.387628873016e+16       7.443695340273e+16       1.255749993680e+21       3.975891547306e+21       4.491212396147e-15      -4.492801015683e-15      -1.369424307459e-12       6.491888598985e-18       9.987619164148e-01      -9.968115332893e-16       3.975891547306e+21       1.325267744688e+21      -1.885086575989e+24       1.232807696432e-04       7.279374757996e-02 
       1.754209093484e+08       2.642509967420e-14       2.842516058081e-03       6.171359858701e+10       1.443125259110e+04       8.226643313180e-05       2.531543466999e+12       1.641125824904e-03       2.605580610320e+21       1.343595868087e+16       7.207487893181e+16       1.202902129401e+21       3.808568250558e+21       4.532780528460e-15      -4.534386313130e-15      -1.367323238633e-12       6.567081872246e-18       9.987600153303e-01      -1.006035544465e-15       3.808568250558e+21       1.269494246573e+21      -1.786447423763e+24       1.233772319671e-04       7.273718508433e-02 
       1.735454113782e+08       2.699933356761e-14       2.873234836443e-03       6.040104863231e+10       1.443125256038e+04       8.315548283658e-05       2.504477676725e+12       1.658861284689e-03       2.495925526780e+21       1.300960142763e+16       6.978775911112e+16       1.152278351742e+21       3.648286675882e+21       4.574733388169e-15      -4.576356523440e-15      -1.365225395183e-12       6.643146075932e-18       9.987581113276e-01      -1.015344906354e-15       3.648286675882e+21       1.216067959507e+21      -1.692969671876e+24       1.234736947595e-04       7.268071476713e-02 
       1.716899651374e+08       2.758604589773e-14       2.904285585828e-03       5.911641460223e+10       1.443125252933e+04       8.405414046027e-05       2.477701258081e+12       1.676788408278e-03       2.390885244755e+21       1.259677357796e+16       6.757321543834e+16       1.103785060680e+21       3.494750475423e+21       4.617074536018e-15      -4.618715209361e-15      -1.363130772174e-12       6.720091297551e-18       9.987562044025e-01      -1.024740408675e-15       3.494750475423e+21       1.164890101811e+21      -1.604383244379e+24       1.235701580257e-04       7.262433645700e-02 
       1.698543562447e+08       2.818550782716e-14       2.935671895102e-03       5.785910276706e+10       1.443125249794e+04       8.496250983515e-05       2.451211117274e+12       1.694909266919e-03       2.290265551697e+21       1.219704580937e+16       6.542894488711e+16       1.057332595322e+21       3.347675773009e+21       4.659807565704e-15      -4.661465966617e-15      -1.361039364678e-12       6.797927741452e-18       9.987542945502e-01      -1.034222848450e-15       3.347675773009e+21       1.115866049006e+21      -1.520432197349e+24       1.236666217714e-04       7.256804998366e-02 
       1.680383726107e+08       2.879799641117e-14       2.967397393149e-03       5.662853202479e+10       1.443125246622e+04       8.588069591565e-05       2.425004193589e+12       1.713225954241e-03       2.193880408437e+21       1.181000242286e+16       6.335271751196e+16       1.012835068125e+21       3.206790639283e+21       4.702936104187e-15      -4.704612424214e-15      -1.358951167777e-12       6.876665730172e-18       9.987523817662e-01      -1.043793030078e-15       3.206790639283e+21       1.068905158854e+21      -1.440873979413e+24       1.237630860020e-04       7.251185517786e-02 
       1.662418044136e+08       2.942379472576e-14       2.999465741595e-03       5.542413363262e+10       1.443125243415e+04       8.680880479038e-05       2.399077459033e+12       1.731740586497e-03       2.101551605210e+21       1.143524091061e+16       6.134237412931e+16       9.702102061015e+20       3.071834588927e+21       4.746463811993e-15      -4.748158244749e-15      -1.356866176557e-12       6.956315705808e-18       9.987504660459e-01      -1.053451765400e-15       3.071834588927e+21       1.023920603770e+21      -1.365478730970e+24       1.238595507233e-04       7.245575187141e-02 
       1.644644440750e+08       3.006319199825e-14       3.031880647541e-03       5.424535094404e+10       1.443125240174e+04       8.774694369448e-05       2.373427917988e+12       1.750455302812e-03       2.013108432153e+21       1.107237153741e+16       5.939582407194e+16       9.293791986938e+20       2.942558099042e+21       4.790394383527e-15      -4.792107124717e-15      -1.354784386116e-12       7.036888231401e-18       9.987485473850e-01      -1.063199873766e-15       2.942558099042e+21       9.808292102823e+20      -1.294028620075e+24       1.239560159408e-04       7.239973989718e-02 
